Time(s),ADC
76.6905,75
76.6945,679
76.6981,687
76.7022,366
76.7062,0
76.7109,71
76.7149,673
76.7181,689
76.7222,350
76.7263,0
76.7310,62
76.7350,631
76.7379,685
76.7424,330
76.7464,0
76.7502,56
76.7541,626
76.7586,683
76.7626,315
76.7667,0
76.7707,51
76.7747,616
76.7782,675
76.7822,295
76.7862,0
76.7909,51
76.7950,612
76.7986,681
76.8027,310
76.8067,0
76.8104,48
76.8144,623
76.8186,688
76.8227,352
76.8267,0
76.8304,56
76.8344,626
76.8390,688
76.8430,360
76.8470,0
76.8505,58
76.8545,636
76.8590,689
76.8630,364
76.8668,0
76.8704,63
76.8745,646
76.8780,689
76.8822,371
76.8862,0
76.8907,63
76.8947,660
76.8983,689
76.9023,384
76.9064,0
76.9103,65
76.9144,666
76.9183,689
76.9224,392
76.9263,0
76.9310,70
76.9350,673
76.9386,689
76.9431,404
76.9471,0
76.9508,73
76.9548,678
76.9590,689
76.9630,387
76.9670,0
76.9708,67
76.9748,666
76.9784,689
76.9825,393
76.9865,0
76.9911,66
76.9943,656
76.9989,689
77.0030,381
77.0070,0
77.0107,72
77.0147,667
77.0190,689
77.0224,391
77.0264,0
77.0310,69
77.0350,673
77.0390,689
77.0430,401
77.0470,0
77.0506,70
77.0549,676
77.0585,689
77.0625,387
77.0665,0
77.0706,55
77.0746,665
77.0781,689
77.0822,394
77.0862,0
77.0907,63
77.0947,655
77.0982,689
77.1023,388
77.1063,0
77.1109,51
77.1149,656
77.1190,689
77.1230,380
77.1270,0
77.1305,68
77.1346,660
77.1382,689
77.1423,378
77.1463,0
77.1509,67
77.1549,661
77.1589,689
77.1629,388
77.1669,0
77.1705,54
77.1745,643
77.1790,689
77.1830,379
77.1870,0
77.1906,49
77.1947,629
77.1983,689
77.2023,376
77.2063,0
77.2110,53
77.2150,633
77.2182,689
77.2223,375
77.2262,0
77.2308,43
77.2349,624
77.2385,689
77.2427,369
77.2467,0
77.2503,45
77.2543,626
77.2591,689
77.2631,377
77.2671,0
77.2706,44
77.2746,630
77.2782,689
77.2827,379
77.2867,0
77.2906,46
77.2946,627
77.2981,689
77.3021,383
77.3064,0
77.3109,45
77.3150,626
77.3181,689
77.3232,382
77.3263,0
77.3310,40
77.3349,615
77.3379,689
77.3423,362
77.3463,0
77.3511,38
77.3551,615
77.3586,689
77.3626,364
77.3666,0
77.3711,41
77.3752,624
77.3788,689
77.3829,377
77.3869,0
77.3906,47
77.3947,632
77.3991,689
77.4032,394
77.4072,0
77.4109,50
77.4143,649
77.4188,689
77.4229,415
77.4269,0
77.4306,52
77.4344,657
77.4391,689
77.4431,400
77.4472,0
77.4509,41
77.4549,634
77.4579,689
77.4632,380
77.4672,0
77.4710,41
77.4750,634
77.4786,689
77.4827,382
77.4867,0
77.4907,52
77.4947,652
77.4982,689
77.5023,389
77.5068,0
77.5103,56
77.5143,656
77.5189,688
77.5230,409
77.5270,0
77.5306,50
77.5346,639
77.5390,689
77.5430,407
77.5470,1
77.5506,43
77.5548,625
77.5583,689
77.5623,400
77.5663,0
77.5710,38
77.5750,632
77.5785,689
77.5826,401
77.5867,0
77.5903,42
77.5943,621
77.5988,689
77.6031,400
77.6071,0
77.6106,48
77.6146,642
77.6183,689
77.6223,397
77.6263,0
77.6309,39
77.6349,623
77.6384,689
77.6424,396
77.6464,0
77.6509,39
77.6549,625
77.6585,689
77.6625,401
77.6665,0
77.6710,39
77.6750,615
77.6786,689
77.6826,398
77.6866,0
77.6911,39
77.6951,619
77.6992,689
77.7032,387
77.7072,0
77.7104,45
77.7144,624
77.7189,689
77.7230,389
77.7270,0
77.7305,35
77.7345,604
77.7390,689
77.7430,388
77.7471,0
77.7506,30
77.7546,609
77.7591,688
77.7631,379
77.7671,0
77.7707,43
77.7747,617
77.7792,689
77.7832,382
77.7872,0
77.7908,40
77.7948,623
77.7983,689
77.8023,392
77.8063,0
77.8109,42
77.8149,618
77.8184,689
77.8224,386
77.8264,0
77.8310,38
77.8350,613
77.8385,689
77.8425,399
77.8465,0
77.8511,28
77.8550,597
77.8586,688
77.8626,401
77.8666,0
77.8710,33
77.8750,607
77.8786,689
77.8826,411
77.8866,0
77.8912,33
77.8952,604
77.8987,689
77.9027,414
77.9067,0
77.9113,32
77.9163,594
77.9213,689
77.9223,401
77.9264,0
77.9312,29
77.9352,598
77.9387,689
77.9427,408
77.9472,0
77.9507,32
77.9547,614
77.9593,689
77.9623,401
77.9663,0
77.9708,30
77.9748,589
77.9783,689
77.9823,406
77.9863,0
77.9909,28
77.9951,592
77.9987,689
78.0027,411
78.0067,0
78.0110,30
78.0150,596
78.0185,689
78.0225,410
78.0265,0
78.0313,27
78.0343,592
78.0383,689
78.0427,416
78.0467,0
78.0512,25
78.0552,586
78.0588,689
78.0628,411
78.0668,0
78.0703,25
78.0743,584
78.0789,689
78.0829,403
78.0869,0
78.0904,23
78.0944,571
78.0989,689
78.1029,401
78.1070,0
78.1107,26
78.1148,598
78.1192,689
78.1232,400
78.1272,0
78.1310,31
78.1353,593
78.1390,689
78.1430,397
78.1470,0
78.1512,26
78.1545,592
78.1590,689
78.1631,391
78.1671,0
78.1706,25
78.1746,582
78.1781,689
78.1827,394
78.1867,0
78.1912,21
78.1942,570
78.1989,689
78.2029,394
78.2069,0
78.2105,20
78.2145,576
78.2191,689
78.2231,411
78.2271,0
78.2306,22
78.2346,602
78.2392,689
78.2434,408
78.2464,0
78.2509,25
78.2549,598
78.2591,689
78.2631,420
78.2671,0
78.2706,23
78.2746,595
78.2791,689
78.2832,417
78.2872,0
78.2913,20
78.2953,590
78.2990,689
78.3030,414
78.3065,0
78.3112,17
78.3152,580
78.3188,689
78.3228,420
78.3268,0
78.3304,21
78.3344,589
78.3390,689
78.3430,427
78.3470,0
78.3506,19
78.3546,591
78.3591,689
78.3631,430
78.3661,0
78.3710,22
78.3750,575
78.3785,689
78.3825,420
78.3865,0
78.3911,20
78.3951,583
78.3986,689
78.4026,421
78.4066,0
78.4112,17
78.4141,571
78.4191,689
78.4231,417
78.4271,0
78.4307,15
78.4348,576
78.4384,689
78.4425,420
78.4465,0
78.4510,16
78.4550,582
78.4585,689
78.4629,412
78.4669,0
78.4704,14
78.4744,567
78.4789,689
78.4829,421
78.4869,0
78.4905,16
78.4945,574
78.4990,688
78.5031,411
78.5071,0
78.5113,17
78.5153,581
78.5184,688
78.5224,411
78.5265,0
78.5311,19
78.5351,591
78.5386,689
78.5426,417
78.5466,0
78.5511,13
78.5551,562
78.5587,689
78.5627,416
78.5667,0
78.5714,12
78.5744,566
78.5789,689
78.5829,420
78.5869,0
78.5905,14
78.5955,571
78.5990,689
78.6030,421
78.6070,0
78.6106,9
78.6146,563
78.6187,689
78.6227,418
78.6267,0
78.6313,14
78.6353,562
78.6388,689
78.6428,429
78.6468,0
78.6514,6
78.6554,548
78.6589,689
78.6634,429
78.6667,0
78.6714,11
78.6745,569
78.6791,689
78.6825,437
78.6865,0
78.6911,16
78.6951,568
78.6992,689
78.7032,431
78.7072,0
78.7106,13
78.7149,570
78.7188,689
78.7228,439
78.7268,0
78.7306,13
78.7346,563
78.7393,689
78.7433,426
78.7464,0
78.7511,12
78.7551,573
78.7586,689
78.7627,447
78.7667,0
78.7714,11
78.7754,561
78.7791,689
78.7831,447
78.7871,0
78.7909,16
78.7950,573
78.7986,689
78.8027,424
78.8069,0
78.8106,13
78.8146,572
78.8190,689
78.8233,428
78.8273,0
78.8310,9
78.8350,558
78.8390,689
78.8430,443
78.8470,1
78.8516,10
78.8547,577
78.8594,689
78.8635,428
78.8665,0
78.8711,8
78.8751,561
78.8787,689
78.8827,442
78.8868,0
78.8915,10
78.8955,564
78.8991,689
78.9034,440
78.9064,0
78.9111,9
78.9151,554
78.9193,689
78.9235,437
78.9264,0
78.9312,11
78.9352,560
78.9388,689
78.9429,448
78.9472,0
78.9508,10
78.9548,567
78.9595,689
78.9629,450
78.9669,0
78.9716,9
78.9756,556
78.9793,689
78.9833,446
78.9863,0
78.9910,9
78.9950,549
78.9987,689
79.0028,448
79.0068,0
79.0112,7
79.0152,545
79.0193,689
79.0235,440
79.0264,0
79.0309,8
79.0349,552
79.0395,689
79.0435,436
79.0465,0
79.0510,11
79.0550,561
79.0585,689
79.0635,440
79.0665,0
79.0711,6
79.0752,570
79.0788,689
79.0829,439
79.0869,0
79.0911,11
79.0951,556
79.0987,689
79.1028,442
79.1068,0
79.1116,7
79.1156,541
79.1192,689
79.1232,449
79.1267,0
79.1312,7
79.1352,546
79.1394,689
79.1434,452
79.1464,0
79.1510,6
79.1551,540
79.1587,689
79.1628,448
79.1670,0
79.1713,7
79.1753,541
79.1789,689
79.1830,448
79.1870,0
79.1916,5
79.1946,532
79.1994,689
79.2034,445
79.2064,0
79.2113,4
79.2154,520
79.2180,689
79.2229,452
79.2269,0
79.2316,3
79.2356,515
79.2392,689
79.2431,436
79.2472,0
79.2518,3
79.2548,521
79.2591,689
79.2632,444
79.2672,0
79.2715,5
79.2755,528
79.2792,689
79.2832,452
79.2872,0
79.2913,4
79.2953,528
79.2990,689
79.3030,453
79.3071,0
79.3108,3
79.3157,530
79.3183,690
79.3231,428
79.3271,0
79.3317,4
79.3348,537
79.3395,689
79.3436,438
79.3466,0
79.3511,3
79.3552,524
79.3588,689
79.3629,456
79.3668,0
79.3716,6
79.3757,546
79.3793,689
79.3829,452
79.3870,0
79.3917,5
79.3957,535
79.3994,689
79.4034,471
79.4064,0
79.4111,5
79.4151,538
79.4187,689
79.4234,456
79.4264,0
79.4316,2
79.4356,530
79.4393,689
79.4434,470
79.4464,0
79.4509,3
79.4549,527
79.4590,689
79.4630,473
79.4670,0
79.4706,2
79.4757,522
79.4793,689
79.4834,464
79.4864,0
79.4911,3
79.4951,528
79.4987,689
79.5028,464
79.5068,0
79.5114,2
79.5155,523
79.5192,689
79.5236,466
79.5266,0
79.5313,1
79.5353,537
79.5387,689
79.5427,457
79.5468,0
79.5516,2
79.5551,529
79.5587,689
79.5628,470
79.5668,0
79.5714,2
79.5754,532
79.5791,689
79.5834,463
79.5865,0
79.5913,5
79.5953,546
79.5995,689
79.6036,456
79.6066,0
79.6113,4
79.6152,544
79.6189,689
79.6233,469
79.6273,0
79.6310,2
79.6350,531
79.6397,689
79.6437,472
79.6467,0
79.6515,1
79.6555,532
79.6592,689
79.6631,474
79.6672,0
79.6709,1
79.6749,529
79.6796,689
79.6836,477
79.6866,0
79.6914,1
79.6957,527
79.6993,689
79.7034,476
79.7064,0
79.7115,1
79.7155,518
79.7192,689
79.7229,472
79.7269,0
79.7317,0
79.7357,521
79.7393,689
79.7434,473
79.7464,0
79.7511,0
79.7550,516
79.7587,689
79.7628,470
79.7668,0
79.7706,0
79.7748,506
79.7794,689
79.7835,466
79.7868,0
79.7910,1
79.7950,523
79.7997,689
79.8036,471
79.8071,0
79.8109,0
79.8149,514
79.8194,689
79.8232,466
79.8272,0
79.8309,0
79.8349,523
79.8396,689
79.8436,452
79.8466,0
79.8507,0
79.8556,512
79.8591,689
79.8632,444
79.8672,0
79.8709,0
79.8748,509
79.8794,689
79.8835,471
79.8865,0
79.8912,0
79.8953,515
79.8992,688
79.9031,469
79.9071,0
79.9118,0
79.9149,531
79.9194,688
79.9232,484
79.9272,0
79.9309,0
79.9349,512
79.9396,689
79.9436,468
79.9466,0
79.9514,0
79.9554,501
79.9590,689
79.9630,474
79.9670,0
79.9717,0
79.9757,511
79.9793,689
79.9834,489
79.9864,0
79.9912,0
79.9951,520
79.9987,689
80.0029,485
80.0069,0
80.0116,0
80.0156,522
80.0192,689
80.0229,484
80.0269,0
80.0315,0
80.0354,505
80.0392,689
80.0432,484
80.0472,0
80.0509,0
80.0550,498
80.0597,689
80.0637,474
80.0666,0
80.0712,0
80.0752,518
80.0788,689
80.0833,476
80.0864,0
80.0911,0
80.0951,520
80.0995,689
80.1035,469
80.1065,0
80.1113,0
80.1150,514
80.1197,689
80.1234,461
80.1273,0
80.1311,0
80.1351,502
80.1399,689
80.1431,475
80.1472,0
80.1509,0
80.1549,488
80.1594,689
80.1635,491
80.1665,0
80.1712,0
80.1751,487
80.1793,689
80.1833,489
80.1873,0
80.1909,0
80.1949,504
80.1997,689
80.2036,470
80.2065,0
80.2113,0
80.2153,505
80.2189,689
80.2239,476
80.2268,0
80.2316,0
80.2356,517
80.2390,689
80.2431,473
80.2471,0
80.2518,0
80.2558,495
80.2595,689
80.2635,485
80.2665,0
80.2712,0
80.2752,492
80.2789,689
80.2830,486
80.2870,0
80.2917,0
80.2957,485
80.2994,689
80.3036,494
80.3066,0
80.3113,0
80.3152,491
80.3189,689
80.3236,497
80.3267,0
80.3314,0
80.3353,483
80.3398,689
80.3430,498
80.3478,0
80.3516,0
80.3556,482
80.3592,689
80.3633,495
80.3673,0
80.3710,0
80.3750,481
80.3796,689
80.3836,504
80.3866,0
80.3913,0
80.3953,480
80.3991,688
80.4031,491
80.4071,0
80.4117,0
80.4157,471
80.4195,689
80.4231,494
80.4272,0
80.4319,0
80.4359,476
80.4396,690
80.4436,495
80.4466,0
80.4513,0
80.4553,485
80.4597,689
80.4638,504
80.4668,0
80.4719,0
80.4748,473
80.4796,689
80.4836,499
80.4866,0
80.4909,0
80.4950,470
80.4997,689
80.5036,497
80.5066,0
80.5121,0
80.5151,476
80.5196,689
80.5231,502
80.5271,0
80.5316,0
80.5356,476
80.5391,689
80.5432,508
80.5472,0
80.5518,0
80.5558,476
80.5595,689
80.5635,511
80.5664,0
80.5712,0
80.5752,471
80.5799,689
80.5834,493
80.5864,0
80.5911,0
80.5950,482
80.5996,689
80.6036,487
80.6066,0
80.6113,0
80.6152,474
80.6198,689
80.6233,508
80.6274,0
80.6311,0
80.6351,471
80.6398,689
80.6437,506
80.6468,0
80.6515,0
80.6555,465
80.6592,689
80.6632,513
80.6672,0
80.6719,0
80.6758,463
80.6792,689
80.6833,513
80.6873,0
80.6921,0
80.6959,468
80.6997,689
80.7037,523
80.7067,0
80.7114,0
80.7154,455
80.7191,689
80.7235,510
80.7266,0
80.7314,0
80.7354,467
80.7391,689
80.7431,515
80.7471,0
80.7518,0
80.7558,455
80.7595,689
80.7635,511
80.7665,0
80.7720,0
80.7750,459
80.7797,689
80.7837,512
80.7867,0
80.7914,0
80.7954,442
80.7991,689
80.8031,513
80.8071,0
80.8119,0
80.8159,438
80.8196,689
80.8236,509
80.8273,0
80.8311,0
80.8350,445
80.8397,689
80.8437,521
80.8467,0
80.8515,0
80.8555,441
80.8592,689
80.8632,507
80.8672,0
80.8719,0
80.8759,437
80.8792,689
80.8832,508
80.8872,0
80.8919,0
80.8959,439
80.8996,689
80.9036,509
80.9066,0
80.9113,0
80.9153,439
80.9191,689
80.9237,515
80.9268,0
80.9315,0
80.9355,437
80.9392,689
80.9432,515
80.9472,0
80.9510,0
80.9550,434
80.9590,690
80.9631,504
80.9671,0
80.9718,0
80.9758,448
80.9795,689
80.9835,522
80.9880,0
80.9911,0
80.9951,434
80.9999,690
81.0039,518
81.0079,0
81.0116,0
81.0156,436
81.0192,690
81.0238,519
81.0269,0
81.0316,0
81.0356,431
81.0394,689
81.0434,528
81.0480,1
81.0521,0
81.0561,428
81.0598,689
81.0638,527
81.0668,0
81.0715,0
81.0755,431
81.0791,689
81.0832,529
81.0872,8
81.0919,0
81.0959,439
81.0992,689
81.1032,529
81.1072,4
81.1120,0
81.1158,442
81.1194,689
81.1239,510
81.1269,0
81.1315,0
81.1356,443
81.1392,689
81.1432,516
81.1472,0
81.1519,0
81.1559,442
81.1596,688
81.1636,518
81.1666,1
81.1714,0
81.1754,437
81.1798,689
81.1839,526
81.1879,4
81.1920,0
81.1960,431
81.1995,689
81.2035,523
81.2065,2
81.2111,0
81.2151,422
81.2196,689
81.2236,528
81.2274,0
81.2310,0
81.2361,421
81.2393,689
81.2433,520
81.2478,0
81.2519,0
81.2559,413
81.2594,689
81.2634,520
81.2679,0
81.2711,0
81.2751,431
81.2797,689
81.2837,520
81.2881,0
81.2916,0
81.2957,431
81.2993,689
81.3034,515
81.3081,0
81.3112,0
81.3152,408
81.3199,689
81.3229,523
81.3266,0
81.3314,0
81.3354,406
81.3391,689
81.3432,536
81.3472,2
81.3519,0
81.3559,410
81.3596,689
81.3635,526
81.3668,0
81.3715,0
81.3755,418
81.3791,689
81.3832,521
81.3872,0
81.3920,0
81.3960,399
81.3997,689
81.4037,530
81.4067,11
81.4113,0
81.4153,408
81.4201,689
81.4231,530
81.4271,10
81.4318,0
81.4358,414
81.4395,689
81.4432,540
81.4472,19
81.4520,0
81.4560,415
81.4593,689
81.4634,539
81.4680,22
81.4720,0
81.4751,414
81.4797,689
81.4836,541
81.4866,32
81.4912,0
81.4952,415
81.4989,689
81.5040,535
81.5080,9
81.5117,0
81.5157,423
81.5194,689
81.5234,529
81.5272,13
81.5319,0
81.5349,409
81.5390,688
81.5440,542
81.5480,20
81.5518,0
81.5558,402
81.5595,689
81.5635,535
81.5665,24
81.5712,0
81.5752,415
81.5799,689
81.5831,548
81.5872,27
81.5919,0
81.5959,401
81.5991,689
81.6032,546
81.6072,31
81.6120,0
81.6159,411
81.6196,689
81.6237,525
81.6280,16
81.6321,0
81.6361,403
81.6398,689
81.6437,521
81.6483,8
81.6513,0
81.6553,399
81.6590,689
81.6641,544
81.6682,33
81.6719,0
81.6758,399
81.6795,689
81.6835,545
81.6881,29
81.6921,0
81.6952,397
81.7000,689
81.7040,543
81.7072,23
81.7114,0
81.7154,390
81.7202,690
81.7239,543
81.7282,30
81.7313,0
81.7353,390
81.7401,689
81.7441,540
81.7480,28
81.7518,0
81.7558,387
81.7594,689
81.7635,546
81.7681,38
81.7712,0
81.7752,387
81.7799,689
81.7839,543
81.7879,29
81.7916,0
81.7956,392
81.7993,689
81.8033,551
81.8080,27
81.8121,0
81.8160,390
81.8202,689
81.8242,559
81.8279,46
81.8312,0
81.8358,394
81.8394,689
81.8435,555
81.8481,39
81.8512,0
81.8552,387
81.8594,689
81.8636,554
81.8681,36
81.8721,0
81.8761,393
81.8794,689
81.8834,562
81.8881,44
81.8922,0
81.8958,386
81.8996,689
81.9035,551
81.9082,51
81.9113,0
81.9153,393
81.9200,689
81.9240,559
81.9282,37
81.9319,0
81.9359,387
81.9396,689
81.9436,555
81.9466,46
81.9514,0
81.9554,407
81.9600,689
81.9640,550
81.9680,39
81.9717,0
81.9757,400
81.9794,689
81.9834,547
81.9880,33
81.9913,0
81.9953,379
82.0001,689
82.0041,561
82.0081,43
82.0122,0
82.0162,381
82.0193,689
82.0234,564
82.0282,57
82.0319,0
82.0359,388
82.0395,689
82.0436,574
82.0482,67
82.0515,0
82.0555,372
82.0602,689
82.0632,564
82.0682,55
82.0713,0
82.0753,385
82.0800,690
82.0831,562
82.0881,52
82.0918,0
82.0958,377
82.0994,689
82.1035,561
82.1081,52
82.1121,0
82.1162,381
82.1199,689
82.1239,570
82.1281,60
82.1314,0
82.1354,367
82.1401,689
82.1441,561
82.1481,56
82.1518,0
82.1558,379
82.1597,689
82.1639,574
82.1678,54
82.1714,0
82.1758,374
82.1795,689
82.1835,569
82.1881,62
82.1911,0
82.1962,379
82.2000,689
82.2039,578
82.2080,58
82.2117,0
82.2157,373
82.2193,689
82.2237,570
82.2280,63
82.2321,0
82.2361,377
82.2399,689
82.2439,574
82.2479,75
82.2516,0
82.2561,366
82.2598,689
82.2638,574
82.2668,62
82.2714,0
82.2753,374
82.2800,689
82.2839,578
82.2880,78
82.2917,0
82.2957,381
82.2993,689
82.3034,580
82.3081,87
82.3122,0
82.3162,376
82.3199,689
82.3239,578
82.3282,81
82.3313,0
82.3353,370
82.3401,688
82.3441,576
82.3480,64
82.3518,0
82.3558,354
82.3594,689
82.3637,558
82.3683,57
82.3714,0
82.3754,356
82.3800,689
82.3840,568
82.3880,63
82.3918,0
82.3957,372
82.3994,689
82.4035,554
82.4081,54
82.4114,0
82.4164,379
82.4200,689
82.4240,559
82.4282,51
82.4312,0
82.4352,357
82.4398,689
82.4438,547
82.4468,48
82.4513,0
82.4553,344
82.4599,689
82.4641,565
82.4682,57
82.4713,0
82.4754,348
82.4800,689
82.4839,564
82.4879,63
82.4922,0
82.4962,352
82.4996,688
82.5036,567
82.5082,78
82.5122,0
82.5162,346
82.5201,689
82.5242,574
82.5268,80
82.5314,0
82.5353,347
82.5398,688
82.5438,567
82.5478,68
82.5520,0
82.5560,344
82.5595,689
82.5635,577
82.5680,75
82.5721,0
82.5761,348
82.5796,689
82.5839,581
82.5879,81
82.5921,0
82.5961,349
82.6002,689
82.6041,578
82.6082,75
82.6122,0
82.6162,341
82.6198,689
82.6238,577
82.6280,78
82.6320,0
82.6360,347
82.6395,689
82.6435,577
82.6480,80
82.6520,0
82.6561,352
82.6598,689
82.6638,582
82.6668,87
82.6713,0
82.6753,356
82.6799,689
82.6838,584
82.6879,88
82.6916,0
82.6956,345
82.7002,690
82.7042,574
82.7082,77
82.7117,0
82.7157,344
82.7193,689
82.7233,580
82.7268,81
82.7314,0
82.7354,349
82.7399,690
82.7439,582
82.7482,83
82.7522,0
82.7563,346
82.7596,689
82.7636,585
82.7682,82
82.7722,0
82.7763,323
82.7801,689
82.7841,577
82.7881,77
82.7923,0
82.7963,328
82.8000,690
82.8040,573
82.8080,72
82.8122,0
82.8163,339
82.8197,689
82.8238,563
82.8280,74
82.8321,0
82.8354,350
82.8399,689
82.8439,572
82.8480,65
82.8517,0
82.8557,349
82.8603,689
82.8643,571
82.8678,74
82.8718,0
82.8758,324
82.8795,689
82.8836,579
82.8881,75
82.8923,0
82.8962,327
82.8997,689
82.9037,585
82.9082,91
82.9122,0
82.9162,328
82.9197,689
82.9237,583
82.9282,84
82.9323,0
82.9362,326
82.9400,689
82.9440,584
82.9480,91
82.9523,0
82.9563,332
82.9598,688
82.9639,583
82.9679,85
82.9723,0
82.9762,337
82.9797,689
82.9839,589
82.9879,90
82.9921,0
82.9962,338
82.9997,688
83.0039,587
83.0080,96
83.0122,0
83.0163,331
83.0200,689
83.0239,589
83.0280,101
83.0320,0
83.0360,332
83.0396,689
83.0436,593
83.0481,102
83.0521,0
83.0561,327
83.0595,689
83.0635,592
83.0681,97
83.0721,0
83.0761,330
83.0796,689
83.0836,597
83.0882,116
83.0922,0
83.0963,328
83.0999,689
83.1038,586
83.1078,94
83.1120,0
83.1160,321
83.1196,689
83.1236,590
83.1281,90
83.1323,0
83.1363,317
83.1398,689
83.1438,586
83.1478,93
83.1523,0
83.1563,314
83.1596,689
83.1637,581
83.1683,91
83.1723,0
83.1763,315
83.1800,689
83.1840,592
83.1880,96
83.1923,0
83.1964,307
83.1999,689
83.2039,586
83.2080,84
83.2123,0
83.2163,319
83.2198,689
83.2238,573
83.2283,79
83.2314,0
83.2364,318
83.2399,689
83.2439,579
83.2479,87
83.2514,0
83.2554,308
83.2600,689
83.2640,598
83.2680,105
83.2722,0
83.2762,304
83.2798,689
83.2838,582
83.2883,96
83.2923,0
83.2963,317
83.3001,689
83.3041,599
83.3081,104
83.3123,0
83.3163,297
83.3200,689
83.3240,592
83.3283,101
83.3323,0
83.3363,304
83.3401,689
83.3441,595
83.3481,108
83.3523,0
83.3563,300
83.3598,689
83.3642,596
83.3682,109
83.3723,0
83.3763,302
83.3798,689
83.3838,595
83.3878,108
83.3923,0
83.3963,304
83.3998,688
83.4038,598
83.4078,111
83.4120,0
83.4160,303
83.4196,689
83.4236,596
83.4281,112
83.4321,0
83.4361,305
83.4402,689
83.4442,607
83.4482,129
83.4524,0
83.4564,313
83.4599,689
83.4639,608
83.4679,126
83.4723,0
83.4763,308
83.4799,689
83.4839,604
83.4883,122
83.4923,0
83.4964,302
83.5001,688
83.5042,602
83.5078,119
83.5118,0
83.5158,308
83.5195,689
83.5245,607
83.5282,116
83.5322,0
83.5362,317
83.5396,689
83.5436,593
83.5479,108
83.5519,0
83.5559,325
83.5604,689
83.5635,589
83.5680,105
83.5720,0
83.5760,312
83.5802,689
83.5842,587
83.5878,96
83.5918,0
83.5958,288
83.6003,689
83.6043,603
83.6079,119
83.6123,0
83.6163,298
83.6200,689
83.6240,602
83.6283,111
83.6324,0
83.6364,284
83.6401,689
83.6440,596
83.6481,108
83.6524,0
83.6564,286
83.6601,689
83.6641,603
83.6681,109
83.6714,0
83.6761,281
83.6798,689
83.6838,600
83.6882,115
83.6922,0
83.6962,286
83.6998,689
83.7040,593
83.7080,104
83.7123,0
83.7163,278
83.7199,689
83.7239,597
83.7281,111
83.7321,0
83.7364,286
83.7400,689
83.7440,583
83.7480,105
83.7516,0
83.7556,303
83.7601,688
83.7641,596
83.7682,108
83.7722,0
83.7762,281
83.7797,689
83.7837,605
83.7882,122
83.7923,0
83.7963,286
83.8001,689
83.8041,610
83.8081,143
83.8124,0
83.8163,274
83.8199,689
83.8239,610
83.8280,131
83.8320,0
83.8361,285
83.8398,689
83.8438,614
83.8484,132
83.8525,0
83.8565,299
83.8602,689
83.8643,609
83.8683,125
83.8725,0
83.8754,302
83.8802,688
83.8842,604
83.8878,131
83.8918,0
83.8958,298
83.9005,689
83.9045,622
83.9083,142
83.9124,0
83.9164,294
83.9201,689
83.9245,614
83.9281,144
83.9322,0
83.9362,288
83.9400,689
83.9440,623
83.9485,154
83.9525,0
83.9552,285
83.9590,688
83.9638,613
83.9685,139
83.9715,0
83.9750,278
83.9804,688
83.9844,612
83.9882,133
83.9922,0
83.9962,274
83.9997,689
84.0041,611
84.0081,138
84.0124,0
84.0164,265
84.0199,689
84.0239,602
84.0282,115
84.0318,0
84.0360,244
84.0397,689
84.0437,594
84.0483,104
84.0519,0
84.0558,243
84.0601,689
84.0642,591
84.0683,93
84.0724,0
84.0763,248
84.0801,689
84.0841,585
84.0881,97
84.0925,0
84.0965,226
84.1002,689
84.1042,584
84.1082,89
84.1124,0
84.1165,232
84.1201,689
84.1242,586
84.1278,93
84.1321,0
84.1361,236
84.1398,689
84.1438,584
84.1485,96
84.1525,0
84.1565,236
84.1606,689
84.1636,595
84.1682,112
84.1722,0
84.1762,232
84.1797,689
84.1837,590
84.1877,106
84.1924,0
84.1964,245
84.1999,689
84.2039,577
84.2079,87
84.2117,0
84.2161,253
84.2206,689
84.2246,585
84.2282,103
84.2322,0
84.2363,249
84.2398,689
84.2438,610
84.2483,135
84.2523,0
84.2564,267
84.2599,689
84.2639,605
84.2684,135
84.2724,0
84.2764,245
84.2800,689
84.2840,605
84.2881,127
84.2926,0
84.2966,238
84.3004,689
84.3044,596
84.3080,110
84.3122,0
84.3164,238
84.3199,689
84.3239,595
84.3284,109
84.3324,0
84.3365,240
84.3402,689
84.3442,610
84.3479,144
84.3520,0
84.3560,255
84.3605,689
84.3646,615
84.3682,140
84.3723,0
84.3763,260
84.3802,689
84.3843,615
84.3879,148
84.3919,0
84.3960,249
84.4006,689
84.4046,614
84.4079,138
84.4120,0
84.4160,235
84.4198,689
84.4238,608
84.4284,129
84.4325,0
84.4365,236
84.4402,689
84.4442,599
84.4482,128
84.4524,0
84.4566,239
84.4603,689
84.4643,611
84.4680,138
84.4721,0
84.4761,235
84.4798,689
84.4837,609
84.4881,125
84.4925,0
84.4965,233
84.5001,689
84.5041,604
84.5081,131
84.5124,0
84.5166,232
84.5201,688
84.5241,616
84.5283,143
84.5323,0
84.5364,239
84.5399,689
84.5439,620
84.5480,147
84.5524,0
84.5564,248
84.5601,689
84.5641,618
84.5686,149
84.5716,0
84.5756,247
84.5803,689
84.5843,622
84.5878,145
84.5918,0
84.5963,235
84.5998,689
84.6038,613
84.6078,146
84.6122,0
84.6162,238
84.6197,689
84.6237,607
84.6279,141
84.6320,0
84.6360,247
84.6406,689
84.6446,617
84.6481,141
84.6522,0
84.6562,261
84.6599,689
84.6639,621
84.6685,153
84.6727,0
84.6766,257
84.6804,688
