Alpha,Beta,AlphaBetaRatio,Label
2.382051569324681e-06,2.761736005534457e-06,0.8625196487104861,Not Calm
1.4687074863490757e-06,2.102872720877847e-06,0.6984290926252359,Not Calm
1.5199662836886817e-06,9.23016890191459e-07,1.6467372372496878,Calm
2.4549815828044912e-06,2.332756891110886e-06,1.0523949547247509,Not Calm
7.947656090811719e-07,3.184742439575485e-06,0.2495541238138904,Not Calm
1.6668528242932435e-06,5.686095580179416e-06,0.2931454107285071,Not Calm
1.2879641895613916e-06,1.8324784696789288e-06,0.7028536546937209,Calm
1.3346261832319175e-06,7.011664755699858e-06,0.1903436957887904,Not Calm
1.997248454399201e-06,2.3993354901823487e-06,0.8324173349544425,Calm
2.9463081464439085e-06,3.0154040534569977e-06,0.9770856887540912,Not Calm
1.5383547581184624e-06,6.946137435039008e-06,0.2214690930758733,Not Calm
7.938831713946109e-07,1.1873470746546389e-06,0.6686193012481427,Calm
1.4132013770309428e-06,2.588951257964368e-06,0.5458586262230793,Not Calm
4.8623216145748e-06,1.2897038302368232e-06,3.7701071366764496,Calm
2.8621422487195765e-06,7.753948352433912e-07,3.691206232784836,Calm
1.3967405633108073e-06,6.926952259444844e-06,0.201638543329985,Not Calm
1.1835991386220206e-06,1.200096502315172e-06,0.9862533024124932,Calm
3.194876033326979e-07,8.072252288017324e-07,0.395784958067966,Calm
5.560973428785609e-06,5.274524118253349e-06,1.0543080862102716,Not Calm
9.388439818067792e-07,1.0879597114378242e-06,0.8629400261210253,Calm
6.199378198840359e-06,2.3677905021255524e-06,2.6182122925466635,Calm
2.3486649228549744e-06,3.2676841492424963e-06,0.7187551842791887,Not Calm
3.722342851630646e-06,1.3812139973042975e-06,2.694979097298108,Calm
2.910377178343945e-06,4.782746228293379e-06,0.6085159110318198,Not Calm
1.4613462403065894e-06,1.2355945851394585e-06,1.1827068990769745,Calm
1.628266957934938e-06,1.7188032914664e-06,0.947325948244944,Calm
1.1479938740910595e-06,1.412622317602378e-06,0.8126686516177458,Calm
1.594476014010916e-06,1.3006682746120446e-06,1.225889833044868,Calm
9.838021563900902e-07,3.899050800276198e-06,0.2523183735693827,Not Calm
2.490343083076548e-06,8.075175406131056e-06,0.3083949212032919,Not Calm
1.3798246981354096e-06,1.32923180211356e-06,1.0380617556256206,Calm
2.6859255448107803e-06,1.678357472322416e-06,1.6003298398011412,Calm
2.7943665632931478e-06,3.5215591214003363e-06,0.7935026694034252,Not Calm
3.5040103230394435e-06,1.6578444032591487e-06,2.113594204709999,Calm
2.8735119443203604e-06,1.540343679559589e-06,1.865500525922856,Calm
2.0018335818945657e-06,4.5929189548733024e-06,0.4358521457842242,Not Calm
1.4815329084248485e-06,1.331972073086884e-06,1.1122852636026763,Calm
6.68062683724847e-06,5.436949093274645e-06,1.2287455193413932,Not Calm
1.6885011555417522e-06,1.2108119581937072e-06,1.394519722171115,Calm
2.724630116596879e-06,7.149316872167458e-07,3.811035607057731,Calm
1.5728050056045436e-06,1.8056627969330829e-06,0.8710402674718402,Calm
1.583971882601672e-06,1.069556867495809e-06,1.4809608827161111,Calm
1.0515980770311038e-06,1.6555129111179377e-06,0.6352098313271256,Not Calm
4.657658241323144e-06,3.4314183583479617e-06,1.357356566561458,Not Calm
9.957589468804285e-07,9.98945570980121e-07,0.9968100122846868,Calm
1.33968763110184e-06,1.7842266424397192e-06,0.7508505922039004,Calm
3.701224539454155e-06,4.272522290811223e-06,0.8662856007595935,Not Calm
9.602682809474187e-07,1.707751399940573e-06,0.562299806037831,Not Calm
4.835319421588492e-06,6.192000003532314e-06,0.7808978389583521,Not Calm
2.314681791958415e-06,1.1226913128836952e-06,2.061725930712892,Calm
1.063418813493103e-06,1.819533779277577e-06,0.5844457660551485,Calm
1.4758444024243091e-06,1.607279437956536e-06,0.9182251496358772,Calm
4.124743411093956e-06,2.9457251940191422e-06,1.4002471851307228,Calm
1.2675348260247614e-06,1.2784450076175709e-06,0.9914660532695568,Calm
2.70754165157964e-06,2.6545902005443936e-06,1.019947128194923,Calm
1.6993831298202731e-06,1.671579778240206e-06,1.0166329791386552,Calm
8.708828694287025e-07,1.056263515724064e-06,0.8244939415821024,Calm
1.5174996206215866e-06,1.414361602765246e-06,1.0729219583271303,Calm
1.2628733011297274e-06,3.300358472276176e-06,0.382647312932269,Not Calm
3.0333122912447697e-06,1.4587296910824003e-06,2.079420409269934,Calm
3.2358833253651006e-06,2.338207790869081e-06,1.3839160651168496,Calm
1.3534472350347971e-06,3.264506601295915e-06,0.414594730639392,Not Calm
1.4664214995064666e-06,4.380499408397979e-06,0.33476125957126,Not Calm
5.677954571746482e-06,3.7979370557222806e-06,1.4950101827495046,Not Calm
2.692182155112029e-06,2.433842470797997e-06,1.1061447843949117,Not Calm
2.233707108475616e-06,4.788321211651417e-06,0.4664906571097066,Not Calm
3.156186862429501e-06,4.1050991895455386e-06,0.7688454570031746,Not Calm
2.021518162906564e-06,3.850880957904954e-06,0.524949533627328,Not Calm
2.862912735427477e-06,4.233472815206046e-06,0.6762563173062769,Not Calm
1.2604212741001709e-06,8.472720248419394e-07,1.4876229087527175,Calm
2.030436086580171e-06,2.785133497566373e-06,0.7290264859312308,Not Calm
3.493844633297327e-06,5.419585818440898e-06,0.6446700449707858,Not Calm
1.4366130566439018e-06,9.435121480816836e-07,1.5226227447784046,Calm
2.244797608372765e-06,4.440507147285562e-06,0.5055273044082337,Not Calm
2.3527959023950887e-06,4.552244740220067e-06,0.5168430162832915,Not Calm
3.352980844421549e-06,1.715821127805091e-06,1.9541552380292355,Calm
2.385321250428974e-06,1.4734584087762069e-06,1.61885889430033,Calm
8.929723058339489e-07,2.2701816242771536e-06,0.3933483983327895,Not Calm
2.907244914903466e-06,4.384682033676105e-06,0.6630457790495791,Not Calm
2.869790889936629e-06,1.2765171846644769e-06,2.248141211425158,Calm
8.939544467836089e-07,9.016295380777654e-07,0.9914875334380464,Calm
1.0122533688357952e-06,1.5859238477173818e-06,0.6382736285179962,Calm
3.0154993895212505e-06,2.1103717594352944e-06,1.4288948741088894,Calm
8.355505961323082e-07,9.761972515445782e-07,0.8559239383334328,Calm
2.196193625693003e-06,4.495954698088714e-06,0.4884821518834769,Not Calm
1.4350293684717896e-06,1.0900964017645274e-06,1.3164242778426962,Calm
1.579975521807956e-06,3.192112408987374e-06,0.494962369545491,Not Calm
6.287034181199506e-07,1.078942296579051e-06,0.582703468121835,Calm
3.249262137360996e-06,4.255844101699451e-06,0.7634824161118813,Not Calm
7.151492514216328e-07,2.7775411601287324e-06,0.2574756628947623,Not Calm
5.278861284958837e-06,6.237694803789223e-06,0.8462839960929281,Not Calm
1.6162453597156636e-06,1.6295942019919409e-06,0.9918084868859006,Not Calm
2.612019537114213e-06,5.7077413639857725e-06,0.4576275220869877,Not Calm
3.319283312051514e-06,2.436538291220042e-06,1.3622947457925878,Calm
5.557649212429568e-06,4.096773277244402e-06,1.3565918434636417,Not Calm
1.583524924757297e-06,1.0266985165510362e-06,1.5423465596081647,Calm
1.749974781368029e-06,7.647984053941548e-07,2.2881517129551843,Calm
1.1112777728803248e-06,1.2233454787313835e-06,0.9083924305934628,Calm
3.4922991901959096e-06,8.331820232590772e-07,4.191520091294604,Calm
4.209323377573492e-06,1.6282880787537584e-06,2.5851220263156254,Calm
2.463559339284967e-06,2.411439912779217e-06,1.0216134046009389,Not Calm
1.8809893196002048e-06,1.3683447856075645e-06,1.374645732117157,Calm
3.129874450699558e-06,2.3702312790519103e-06,1.3204932693114673,Calm
6.628273758093038e-07,8.693462936996651e-07,0.7624434366522901,Calm
6.445907538885529e-06,1.7647187046885585e-06,3.6526543985507978,Calm
2.8293355990615588e-06,1.2053212411027946e-06,2.347370561953169,Calm
2.5630495892567654e-06,1.045035619602729e-06,2.452595434240902,Calm
4.496926253935144e-06,3.111846402225273e-06,1.4450990417519978,Not Calm
6.925895381658768e-07,1.186024574832269e-06,0.5839588427278793,Calm
1.3983052431641663e-06,1.1661707576830004e-06,1.1990570282712123,Calm
1.4809436020937554e-06,4.092496579441145e-06,0.3618680121892703,Not Calm
1.077703087481825e-06,1.3137973440742635e-06,0.8202962902480235,Calm
5.914967225027204e-07,1.1467357696868366e-06,0.5158090801198719,Calm
1.395688780090115e-06,1.0990248075919222e-06,1.2699338271974174,Calm
7.004612114124897e-07,1.062400850195084e-06,0.6593191367306108,Calm
2.051978224152393e-06,1.169840374687529e-06,1.7540668526682437,Calm
1.7047180758626008e-06,3.309490298455077e-06,0.5150998861239722,Not Calm
3.995589367113492e-06,6.02739360069194e-06,0.6629050020318569,Not Calm
3.0124405984266613e-06,2.308430773565227e-06,1.3049733320675392,Not Calm
7.425213142143217e-07,1.999424197067109e-06,0.3713675743764141,Not Calm
2.119189158201965e-06,4.106249309531318e-06,0.516088770665473,Not Calm
2.349297765740555e-06,2.0308065635854483e-06,1.156829905844307,Calm
1.047908778273798e-06,1.4081186238182665e-06,0.7441906956903102,Calm
2.749236233275254e-06,3.420637372059997e-06,0.8037204574010698,Not Calm
4.2555267029548135e-06,3.2113717077104297e-06,1.3251429888160848,Not Calm
5.172500526685425e-07,1.1491806427716722e-06,0.4501033461728032,Calm
1.6075445135970332e-06,1.6923541291941571e-06,0.9498866022577036,Calm
3.23956815753821e-06,1.80794766638666e-06,1.791848413407213,Calm
1.2490774771760253e-06,1.1765800477894737e-06,1.061617082086984,Calm
5.765770378165837e-06,2.781513342225694e-06,2.072889707425318,Calm
1.3821906760622363e-06,1.35313854167064e-06,1.0214701846831793,Calm
1.683819317990812e-06,3.203748202937876e-06,0.5255779204017125,Not Calm
5.552960195963195e-07,8.245179546532487e-07,0.6734795967297638,Calm
2.623408506765868e-06,2.7217800431945457e-06,0.9638576465153224,Not Calm
3.5979341136306083e-06,4.6226106623524245e-06,0.7783337980273763,Not Calm
2.9542084490886645e-06,3.8037100905803184e-06,0.7766649872724531,Not Calm
1.3905752719844416e-06,1.5786138283196878e-06,0.8808837519588951,Calm
1.0617274913737745e-06,1.0740109342698023e-06,0.9885630187700286,Calm
4.014830283871267e-06,7.4697557294065265e-06,0.5374781223522347,Not Calm
1.6957507343080086e-06,1.6609513754848969e-06,1.020951461515815,Calm
4.230365662653368e-06,1.7523194057523447e-06,2.4141521510098745,Calm
2.134291845220686e-06,3.207595225339408e-06,0.6653869005540898,Not Calm
1.5085565608435131e-06,1.0668323596386307e-06,1.4140521209485135,Calm
4.965279676191798e-06,2.0283793059034078e-06,2.4479049168667903,Calm
3.818216213742375e-06,2.2110967458479438e-06,1.7268426724937855,Calm
6.860662104184431e-07,3.2922913027136043e-06,0.2083856339968966,Not Calm
1.758016873564801e-06,9.167926115706052e-07,1.917573125456422,Calm
2.623638619460625e-06,1.959683194275709e-06,1.3388075313011556,Calm
2.5524262871024707e-06,4.112231527323772e-06,0.6206912889371242,Not Calm
2.397310273406819e-06,1.3164974677355687e-06,1.8209759852636056,Calm
1.417396079050883e-06,2.058459798249888e-06,0.6885711735813155,Not Calm
7.090980289030271e-07,1.1968081601359592e-06,0.5924909710027984,Calm
2.8365705147740717e-06,1.4432167542795698e-06,1.9654501005221776,Calm
2.298973121553822e-06,2.888641452954562e-06,0.7958665549171515,Not Calm
2.2573196293132e-06,1.3793544729864405e-06,1.636504374706436,Calm
8.741465257631565e-07,1.4620339231598771e-06,0.5978975671603252,Not Calm
4.495164425089012e-06,2.335434223538465e-06,1.924766015579876,Calm
1.0559990991333155e-06,2.429832068739647e-06,0.4345975644650464,Not Calm
4.520114426026835e-06,2.297483406372922e-06,1.967419835759693,Calm
1.397193013724375e-06,1.7077839314753613e-06,0.8181321934077074,Calm
2.450448847445657e-06,2.7300810202059024e-06,0.8975736724695609,Not Calm
1.6879886243816377e-06,8.826627144940438e-07,1.9123823819262824,Calm
2.777570264453806e-07,1.065598454211224e-06,0.2606582482807574,Calm
3.722051851186816e-06,3.068079495860564e-06,1.2131536540068757,Not Calm
2.4088823395113592e-06,3.744562226154928e-06,0.6433014579610551,Not Calm
6.949903295834023e-07,1.051428203811325e-06,0.6609964684836587,Calm
1.2545849387967762e-06,3.250359622693476e-06,0.3859834247378261,Not Calm
3.211637262471578e-06,2.9760752141698448e-06,1.079151913627775,Calm
1.843585707814996e-06,1.0692013352742567e-06,1.724264314860872,Calm
2.9926943791665968e-06,4.71625547775341e-06,0.6345488265602117,Not Calm
6.238596846180908e-07,9.905229150012876e-07,0.6298286240225748,Calm
1.5941502306728165e-06,1.4806685647968009e-06,1.0766421794681575,Calm
3.253460965839661e-06,3.3882289913581914e-06,0.9602246407010088,Not Calm
1.951739090224674e-06,4.64553807862498e-06,0.4201319754981674,Not Calm
3.986513068247891e-06,1.3199747483545042e-06,3.0201434332115253,Calm
2.613550870536696e-06,2.3575837360242984e-06,1.108571810452021,Not Calm
8.487735972044159e-07,3.308208367059876e-06,0.2565659423559077,Not Calm
2.2018402842459625e-06,2.9217669246815604e-06,0.7535988807477989,Not Calm
2.08646755149642e-06,1.6375154434043585e-06,1.2741666406264238,Not Calm
8.478774715780612e-07,1.5522368312214811e-06,0.5462294506379237,Calm
2.2339833602719877e-06,6.733415418311519e-06,0.3317756623476209,Not Calm
3.016759595889188e-06,7.807312364382253e-06,0.3864018057804309,Not Calm
2.555294374681961e-06,6.56665794103115e-06,0.3891316401171809,Not Calm
5.208557581116751e-06,4.447505483690354e-06,1.171118866568526,Not Calm
8.144913852336245e-07,1.1512019513451978e-06,0.7075139025623423,Calm
8.325082114618483e-07,1.5765908869216826e-06,0.5280432725875596,Calm
7.550252429433179e-07,2.7930512396407773e-06,0.2703227324395323,Not Calm
1.5785033657236453e-06,9.203161755943756e-07,1.7151750752443171,Calm
8.066011675512189e-07,5.28580775513761e-06,0.1525975224443666,Not Calm
6.804136815732711e-06,3.2022657211632083e-06,2.1247883243309174,Calm
2.838851816768423e-06,1.4123182036659327e-06,2.010065302139177,Calm
4.412614852578045e-06,1.925880505232116e-06,2.29121943993416,Calm
1.88775101773729e-06,1.925375367508462e-06,0.9804586937144314,Calm
2.408771037036621e-06,3.1210542049716526e-06,0.7717812248180737,Not Calm
2.8665141465039777e-06,1.2613698653976705e-06,2.2725405332243733,Calm
6.707661241402135e-07,8.973265839926455e-07,0.7475161620150007,Calm
7.271990314396517e-06,1.3337906391079192e-05,0.5452122770377403,Not Calm
4.149279970216197e-07,1.2042345631053215e-06,0.3445574556103571,Calm
7.36129362313718e-06,4.251845749336122e-06,1.7313171871972457,Not Calm
1.152365049722268e-06,1.2107083367443396e-06,0.951810617593532,Calm
1.8614657332175847e-06,2.613340009037805e-06,0.7122937416409703,Not Calm
2.308376162091948e-06,8.745977572855522e-07,2.639357513625859,Calm
1.6906063750424708e-06,3.3985633327949048e-06,0.4974473651053466,Not Calm
1.5011755456010726e-06,1.3801772860669365e-06,1.0876686355844492,Calm
3.0956360098790903e-06,1.58796492538131e-06,1.949436011085541,Calm
3.932280691598694e-06,7.179839357807375e-06,0.5476836591507751,Calm
1.1911182515971237e-06,1.6382303101904332e-06,0.7270761895857392,Calm
3.0355649265393485e-06,6.696272125130678e-06,0.4533216198229264,Not Calm
1.7445769460777265e-06,1.0142505700617976e-06,1.7200650387324214,Calm
5.711746487624901e-06,7.40670245004382e-06,0.7711591664643026,Not Calm
2.9790255369727247e-05,4.910681882571815e-06,6.066419304303527,Not Calm
2.571021506379865e-06,1.54240255738648e-06,1.6668939597301538,Calm
1.242338902654657e-06,1.4945809255731542e-06,0.8312289293925216,Calm
2.264565185729587e-06,1.9062058199809797e-06,1.1879961555002403,Calm
1.8407683317637817e-06,2.293663246647712e-06,0.8025451576006828,Not Calm
3.376752764542914e-07,9.517377190872224e-07,0.3547986695096456,Calm
2.0508446106372806e-06,1.3729420821493745e-06,1.4937590138009562,Calm
1.3730568883367773e-06,1.4824849380679596e-06,0.9261860630612586,Not Calm
5.651722619251311e-06,2.109380294028601e-06,2.6793284431691387,Calm
8.794371823587698e-07,2.9015943449553203e-06,0.3030875711099139,Not Calm
1.2977816135419393e-06,2.307082744009077e-06,0.5625206191290525,Not Calm
2.890287650477792e-06,1.5121693158865145e-06,1.9113518705300216,Calm
9.665935349193823e-07,1.5271566915634816e-06,0.632936711903346,Calm
1.7510346890707406e-06,8.515309556821931e-07,2.05633709190046,Calm
3.196237366666751e-06,1.521439338244187e-06,2.100798425756074,Calm
3.5162717165483225e-06,5.740776132117188e-06,0.6125080713174453,Not Calm
4.295821236025706e-06,1.9580606039847286e-06,2.193916381997342,Calm
3.764367900758736e-06,3.724977719353627e-06,1.0105746085944225,Not Calm
1.0236131803844488e-06,1.1705729968651543e-06,0.8744548038659097,Calm
3.186801447032316e-06,4.58246123387953e-06,0.6954344585550061,Not Calm
1.0898361264835212e-06,2.4049132739644383e-06,0.4531706562070549,Not Calm
1.0806769585613562e-06,1.089994231447308e-06,0.9914519979857322,Calm
3.004531815064148e-06,1.1783866346429302e-06,2.5496995016194903,Calm
1.530206744718783e-06,3.8735309144844685e-06,0.3950418309550111,Not Calm
5.658728050799834e-07,1.2547405466298011e-06,0.4509879007256936,Calm
4.537908583112236e-06,1.1527602725207028e-06,3.936558789616632,Calm
2.2188991751193475e-06,1.0673024854651883e-06,2.0789787387707905,Calm
5.025651605432456e-06,1.503916603838127e-06,3.341708970169325,Calm
1.3728667945029591e-06,2.3706267123072927e-06,0.5791155509113327,Not Calm
8.563205387061345e-07,2.265362406089908e-06,0.3780059810316058,Calm
1.756872893407864e-06,2.893538150086963e-06,0.6071711525058214,Not Calm
5.798376727316049e-06,2.06725267443793e-06,2.8048708312313986,Calm
1.676270831750132e-06,1.3430448326307436e-06,1.2481123422117402,Calm
1.180754613782884e-05,4.097412627210568e-06,2.881707851295213,Not Calm
2.196255920224122e-06,2.750147782241487e-06,0.7985956007186207,Not Calm
9.596173375820366e-07,1.3434818810007004e-06,0.7142763524784271,Calm
1.1076450627457411e-06,1.2406090987127484e-06,0.8928235847174021,Calm
9.94491144489809e-07,3.3756234063023555e-06,0.2946096245905495,Not Calm
5.527547231740005e-07,8.106870072204621e-07,0.6818349353706635,Calm
1.0768315732793592e-06,1.0796314562479316e-06,0.9974066307976028,Calm
1.240133265684675e-06,2.3120148985181712e-06,0.5363863643264184,Calm
7.7137228693778e-07,1.7513460242625808e-06,0.4404453924304153,Not Calm
1.5213209016886165e-06,8.38260319387079e-07,1.814854963910232,Calm
2.1332810787854983e-06,2.3071159609902893e-06,0.9246527330467708,Not Calm
2.9519157168379167e-06,4.776197815344889e-06,0.6180472063686413,Not Calm
9.798814062819928e-07,2.21559756528682e-06,0.4422650672822626,Not Calm
8.151602369669467e-07,1.2074794869939906e-06,0.6750924100551644,Calm
1.9337161067541863e-06,1.5324426017236954e-06,1.2618522250550444,Calm
6.373814024154014e-06,1.678376344556741e-06,3.797607160530696,Calm
1.8294052004979885e-06,3.587970831241965e-06,0.5098718151687831,Not Calm
1.2515704327759312e-06,7.614290941003891e-07,1.6437123856616391,Calm
2.6435983801448986e-06,5.557603013835503e-06,0.4756724029340943,Not Calm
1.2003428064295768e-06,1.599325033917585e-06,0.7505308683184357,Not Calm
6.719876052467942e-06,2.3225810756445024e-06,2.893279430774324,Not Calm
2.790112602900631e-06,1.0566092276077998e-06,2.640628654377308,Calm
1.3806181087651829e-06,1.136130499849384e-06,1.215193244920553,Calm
3.2025861245489863e-06,2.38700046125307e-06,1.341678050144896,Calm
2.613343287634201e-06,3.211206525881471e-06,0.8138197486120401,Not Calm
2.892743121747381e-06,8.704514629142596e-06,0.3323267574348737,Not Calm
2.3748956807611084e-05,5.537900415463203e-06,4.288440568793555,Not Calm
9.107039676271934e-07,1.489757478682785e-06,0.6113102170377559,Not Calm
1.2788309156575036e-06,1.1699099807198662e-06,1.093101979410943,Calm
4.013617191736445e-06,3.801195868629748e-06,1.05588276175394,Not Calm
2.00185369588221e-06,3.107446825342095e-06,0.6442117302077497,Not Calm
2.138168668268384e-06,1.4887357420995415e-06,1.4362311643387808,Calm
5.225417343948679e-06,1.5868897532786442e-06,3.29286727899814,Calm
2.834547763414293e-06,1.182463732948612e-06,2.397154081289255,Calm
1.116739033329519e-05,6.59183656035265e-06,1.694124274934656,Not Calm
1.0090885796089908e-06,1.9004682622654916e-06,0.5309683932348791,Not Calm
6.94287224689085e-07,9.207937440293024e-07,0.7540094936472447,Calm
2.734514744331389e-06,1.0710001552677082e-06,2.553234685244156,Calm
9.966097830476608e-07,1.9535367095766025e-06,0.5101566702903985,Not Calm
4.725200933829827e-07,1.9318798685502283e-06,0.2445908263113604,Calm
1.020349144094417e-06,1.2071954578936155e-06,0.8452228157607395,Calm
9.582819393680113e-07,2.428540587289105e-06,0.394591691974853,Not Calm
2.684755644263619e-06,3.269710156201062e-06,0.8210989708589103,Not Calm
8.802558804884706e-07,8.953273061637379e-07,0.983166574311416,Calm
1.323443651645348e-06,1.7110579913196111e-06,0.7734651065944731,Calm
1.0939260872761045e-06,1.6621365202763986e-06,0.6581445470521242,Calm
3.868599808194711e-06,3.302900891062555e-06,1.171273355087009,Not Calm
1.770768939153541e-06,1.4526917810516017e-06,1.218957085219883,Calm
8.2567179936755e-07,3.526255929514306e-06,0.2341497088900394,Not Calm
2.0869795387803738e-06,9.867873765717944e-07,2.114923222904173,Calm
2.04518812191988e-06,7.588235815436066e-06,0.2695208967754451,Not Calm
3.0900664764413548e-06,2.017617684940895e-06,1.53154212490553,Not Calm
2.66693736824041e-06,2.261819489629941e-06,1.1791114987150235,Not Calm
3.073990712183638e-06,4.333871075866896e-06,0.7092944525510033,Not Calm
1.6656155057177177e-06,3.171005079487223e-06,0.5252642187463985,Not Calm
1.3358995785810686e-06,9.854490726848078e-07,1.355625182072043,Calm
1.2747288282750646e-06,4.203403902600062e-06,0.3032610850188741,Not Calm
1.5582819164217631e-06,3.665219756667021e-06,0.4251537478993597,Not Calm
1.8936653572968069e-06,1.607458684699148e-06,1.1780491625209175,Calm
2.4164953979906857e-06,2.6385728692011023e-06,0.9158342474439009,Calm
8.898669164978089e-07,3.6754640945139167e-06,0.2421100828670983,Not Calm
1.5149392063528015e-06,2.2648888730703053e-06,0.6688801487638267,Not Calm
1.1241581835543657e-06,1.973601854600239e-06,0.5695972472533314,Not Calm
2.0651043992954755e-06,1.3266595836722477e-06,1.5566196669526802,Calm
1.7149321949006148e-06,1.5468653675493674e-06,1.108649938693442,Calm
1.7010286676778477e-06,9.414389951326e-07,1.806838973605784,Calm
3.0006033788823545e-06,3.05142052285228e-06,0.983346397656648,Not Calm
1.2631051664035336e-06,1.976246518450069e-06,0.6391435251681868,Not Calm
1.76661214340139e-06,1.6171680286487612e-06,1.0924110000353506,Calm
6.142807028260588e-07,2.522889883348691e-06,0.2434829624869356,Not Calm
5.62755063998085e-06,5.5158181027968365e-06,1.0202567479749485,Not Calm
3.562206203839214e-06,1.459190216067386e-06,2.4412212778122893,Calm
2.063414226020125e-06,9.649603765610824e-07,2.1383408854296206,Calm
2.53440660400167e-06,4.886821116292861e-06,0.5186207032526431,Not Calm
6.524439142313624e-06,4.875559369798082e-06,1.3381929430968715,Not Calm
3.551771691556716e-06,1.7000505047837732e-06,2.089215397755763,Calm
2.58730674450102e-06,2.441643467474197e-06,1.0596578816552225,Not Calm
1.2957513668618951e-06,1.2776398554661768e-06,1.0141757564295064,Calm
1.9261356116334466e-06,2.8812982547322685e-06,0.6684957409285711,Not Calm
1.820197145397676e-06,4.096907892886358e-06,0.4442855912280001,Not Calm
1.7160995057247995e-06,2.306554022469052e-06,0.7440101072888812,Not Calm
1.999473560082365e-06,2.6879052631804e-06,0.7438779883620361,Calm
2.6175438819133105e-06,1.1835102168582337e-06,2.211678314752438,Calm
1.007264229679895e-05,6.7643039495464985e-06,1.48908777191691,Not Calm
1.878334259056112e-06,1.6651544044341357e-06,1.1280240763585043,Calm
7.310275422670792e-07,2.1771722217518786e-06,0.3357692767542533,Calm
2.245956430234453e-06,1.5857330779053083e-06,1.416352134875861,Calm
4.017160260387213e-06,1.0925272709365816e-06,3.676942779600784,Calm
3.62367209915254e-06,1.127159109942311e-06,3.214871855436632,Calm
2.0394101496880544e-06,2.89061546608417e-06,0.7055280003918273,Calm
7.427688138835817e-06,7.0939590902389385e-06,1.0470441180096568,Not Calm
1.5889039373656865e-06,1.780517074668653e-06,0.8923834317406785,Calm
1.80572659233501e-06,5.131413242722311e-06,0.3518965452443347,Not Calm
1.9886875604326296e-06,9.261981770513292e-07,2.14715123577966,Calm
2.300568631954498e-06,2.7815496441108085e-06,0.8270816366068965,Not Calm
2.600847768498955e-06,3.953197880153473e-06,0.6579098358714044,Not Calm
1.9355880012802008e-06,3.883732523992874e-06,0.4983834466772748,Not Calm
3.1218405215799307e-06,3.1180465484088183e-06,1.0012167788749171,Not Calm
2.6550810402241283e-06,2.5658321825349146e-06,1.0347835911860146,Not Calm
2.235901013430197e-06,7.764168419086053e-06,0.2879768821003232,Not Calm
2.4245827918805644e-06,4.657348659747067e-06,0.5205929315183029,Not Calm
1.281603036638614e-06,1.332021473891513e-06,0.9621489305982426,Calm
1.2526010234176e-06,1.0672488387651948e-06,1.1736728848230535,Calm
7.527125339096411e-06,1.3425366469629092e-06,5.606644225410382,Calm
1.3267610617935926e-06,2.3965416357630147e-06,0.5536148598441422,Not Calm
2.0733756113485376e-06,1.1525742090716087e-06,1.79890856053306,Calm
2.044604907504945e-06,5.244160860202581e-06,0.3898821874479957,Not Calm
3.3432090458280574e-06,2.705718354754556e-06,1.2356086656075225,Not Calm
4.298935888322397e-06,5.294293291864942e-06,0.8119942835294027,Not Calm
3.2392146801158234e-06,2.1968869547449557e-06,1.4744566956982434,Calm
2.1178127063356296e-06,2.6037001194775566e-06,0.8133858006507207,Calm
2.094522638276012e-06,1.747013976118958e-06,1.198915788257776,Calm
1.361272392776434e-06,8.274566069920284e-07,1.6451284348612958,Calm
2.528344447193651e-06,1.9979025634088027e-06,1.2654993759454485,Calm
1.355859545453112e-06,7.880506040770857e-07,1.720523451715398,Calm
1.6320136498618472e-06,4.506387295601082e-06,0.3621556565843642,Not Calm
3.6023500196605824e-06,2.890599580326352e-06,1.246229344312668,Not Calm
4.782620740357722e-06,3.4747882963022117e-06,1.3763775898080686,Not Calm
5.397321059026965e-06,5.240428139193072e-06,1.029938950724368,Not Calm
1.5461129950813e-06,3.8604293329009335e-06,0.400502861664733,Not Calm
7.636598555811353e-07,1.444036579584783e-06,0.5288369189378274,Calm
1.8372700689452996e-06,9.760095073724803e-07,1.882430504075132,Calm
1.0815068459133786e-06,1.3565298998337942e-06,0.7972598658134169,Not Calm
1.1399274147883795e-06,1.023344128489894e-06,1.113923833686839,Calm
5.57738094746004e-06,1.7605989942932285e-06,3.167888295709844,Calm
1.7177208281025558e-06,2.0394081870479222e-06,0.8422643583622098,Not Calm
1.2784724125050954e-05,3.0158785588072e-06,4.239137576583123,Not Calm
1.4018854369653903e-06,1.3484130328077623e-06,1.039655804902956,Calm
1.6614930694114169e-06,1.7185835377391428e-06,0.966780510185248,Not Calm
1.8868557989245429e-06,2.145951684815196e-06,0.8792629453290949,Calm
4.36451283011037e-07,1.801745099332318e-06,0.2422380852723145,Not Calm
2.860251854166092e-06,1.1999977363569753e-06,2.38354770805603,Calm
2.548428672467829e-06,3.489846381215037e-06,0.7302409315737729,Not Calm
1.3504355842480967e-06,1.754273135066456e-06,0.76979779103608,Calm
6.617548799332854e-07,1.5789226839383986e-06,0.4191179762410099,Calm
4.940621464848652e-06,3.656539928207813e-06,1.3511739408983314,Not Calm
3.133548254124003e-06,1.446383004437338e-06,2.1664719818406564,Calm
3.019065422074654e-06,1.5265486933537155e-06,1.9777065973847117,Calm
2.586285238969113e-06,3.786883427590145e-06,0.6829587676573778,Not Calm
1.1914724623992604e-06,1.2858860310397285e-06,0.9265770322085792,Calm
