Time (s),Voltage (V)
0.007541179656982422,0.09347985347985348
0.007541179656982422,0.09347985347985348
0.007541179656982422,0.09267399267399268
0.007541179656982422,0.09267399267399268
0.008541345596313477,0.09267399267399268
0.008541345596313477,0.09347985347985348
0.008541345596313477,0.09267399267399268
0.008541345596313477,0.09347985347985348
0.008541345596313477,0.09347985347985348
0.008541345596313477,0.09347985347985348
0.008541345596313477,0.09347985347985348
0.008541345596313477,0.09267399267399268
0.008541345596313477,0.09347985347985348
0.008541345596313477,0.09347985347985348
0.008541345596313477,0.09267399267399268
0.008541345596313477,0.09347985347985348
0.008541345596313477,0.09267399267399268
0.008541345596313477,0.09267399267399268
0.008541345596313477,0.09267399267399268
0.008541345596313477,0.09267399267399268
0.009088754653930664,0.09347985347985348
0.009088754653930664,0.09267399267399268
0.009088754653930664,0.09347985347985348
0.009088754653930664,0.09347985347985348
0.009088754653930664,0.09267399267399268
0.00941014289855957,0.09267399267399268
0.00941014289855957,0.09267399267399268
0.00941014289855957,0.09347985347985348
0.00941014289855957,0.09347985347985348
0.00941014289855957,0.09347985347985348
0.00941014289855957,0.09267399267399268
0.00941014289855957,0.09267399267399268
0.00941014289855957,0.09347985347985348
0.00941014289855957,0.09267399267399268
0.00941014289855957,0.09267399267399268
0.00941014289855957,0.09347985347985348
0.00941014289855957,0.09347985347985348
0.00941014289855957,0.09347985347985348
0.00941014289855957,0.09347985347985348
0.00941014289855957,0.09267399267399268
0.00941014289855957,0.09347985347985348
0.00941014289855957,0.09347985347985348
0.00941014289855957,0.09267399267399268
0.00941014289855957,0.09347985347985348
0.00941014289855957,0.09347985347985348
0.00941014289855957,0.09347985347985348
0.00941014289855957,0.09347985347985348
0.00941014289855957,0.09347985347985348
0.00941014289855957,0.09347985347985348
0.00941014289855957,0.09267399267399268
0.00941014289855957,0.09267399267399268
0.010514974594116211,0.09347985347985348
0.010514974594116211,0.09347985347985348
0.010514974594116211,0.09347985347985348
0.010514974594116211,0.09347985347985348
0.010514974594116211,0.09347985347985348
0.010514974594116211,0.09267399267399268
0.010514974594116211,0.09347985347985348
0.010514974594116211,0.09347985347985348
0.010514974594116211,0.09347985347985348
0.010514974594116211,0.09267399267399268
0.010514974594116211,0.09267399267399268
0.010514974594116211,0.09347985347985348
0.010514974594116211,0.09347985347985348
0.010514974594116211,0.09347985347985348
0.010514974594116211,0.09267399267399268
0.010514974594116211,0.09347985347985348
0.010514974594116211,0.09347985347985348
0.010514974594116211,0.09267399267399268
0.010514974594116211,0.09347985347985348
0.010514974594116211,0.09347985347985348
0.010514974594116211,0.09347985347985348
0.010514974594116211,0.09347985347985348
0.010514974594116211,0.09267399267399268
0.010514974594116211,0.09347985347985348
0.010514974594116211,0.09267399267399268
0.010514974594116211,0.09267399267399268
0.010514974594116211,0.09347985347985348
0.010514974594116211,0.09347985347985348
0.010514974594116211,0.09267399267399268
0.010514974594116211,0.09267399267399268
0.010514974594116211,0.09347985347985348
0.010514974594116211,0.09347985347985348
0.010514974594116211,0.09347985347985348
0.011927366256713867,0.09347985347985348
0.011927366256713867,0.09347985347985348
0.011927366256713867,0.09347985347985348
0.011927366256713867,0.09267399267399268
0.011927366256713867,0.09267399267399268
0.011927366256713867,0.09347985347985348
0.011927366256713867,0.09267399267399268
0.011927366256713867,0.09347985347985348
0.011927366256713867,0.09347985347985348
0.011927366256713867,0.09347985347985348
0.011927366256713867,0.09267399267399268
0.011927366256713867,0.09347985347985348
0.011927366256713867,0.09347985347985348
0.011927366256713867,0.09267399267399268
0.011927366256713867,0.09347985347985348
0.011927366256713867,0.09347985347985348
0.011927366256713867,0.09347985347985348
0.011927366256713867,0.09267399267399268
0.011927366256713867,0.09267399267399268
0.011927366256713867,0.09347985347985348
0.011927366256713867,0.09267399267399268
0.013141155242919922,0.09347985347985348
0.013141155242919922,0.09267399267399268
0.013141155242919922,0.09347985347985348
0.013141155242919922,0.09347985347985348
0.013141155242919922,0.09347985347985348
0.013141155242919922,0.09267399267399268
0.013141155242919922,0.09267399267399268
0.013141155242919922,0.09267399267399268
0.013141155242919922,0.09267399267399268
0.013141155242919922,0.09347985347985348
0.013141155242919922,0.09347985347985348
0.013141155242919922,0.09267399267399268
0.013141155242919922,0.09267399267399268
0.013141155242919922,0.09347985347985348
0.013141155242919922,0.09347985347985348
0.013141155242919922,0.09347985347985348
0.013141155242919922,0.09267399267399268
0.013141155242919922,0.09267399267399268
0.013141155242919922,0.09267399267399268
0.013141155242919922,0.09347985347985348
0.013141155242919922,0.09347985347985348
0.014596700668334961,0.09267399267399268
0.014596700668334961,0.09347985347985348
0.014596700668334961,0.09347985347985348
0.014596700668334961,0.09347985347985348
0.014596700668334961,0.09267399267399268
0.014596700668334961,0.09347985347985348
0.014596700668334961,0.09267399267399268
0.014596700668334961,0.09267399267399268
0.014596700668334961,0.09347985347985348
0.014596700668334961,0.09267399267399268
0.014596700668334961,0.09347985347985348
0.014596700668334961,0.09347985347985348
0.014596700668334961,0.09347985347985348
0.014596700668334961,0.09347985347985348
0.014596700668334961,0.09347985347985348
0.014596700668334961,0.09347985347985348
0.014596700668334961,0.09347985347985348
0.014596700668334961,0.09267399267399268
0.014596700668334961,0.09267399267399268
0.014596700668334961,0.09347985347985348
0.014596700668334961,0.09347985347985348
0.014596700668334961,0.09347985347985348
0.014596700668334961,0.09347985347985348
0.015947341918945312,0.09347985347985348
0.015947341918945312,0.09267399267399268
0.015947341918945312,0.09347985347985348
0.015947341918945312,0.09347985347985348
0.015947341918945312,0.09267399267399268
0.015947341918945312,0.09267399267399268
0.015947341918945312,0.09347985347985348
0.015947341918945312,0.09267399267399268
0.015947341918945312,0.09267399267399268
0.015947341918945312,0.09347985347985348
0.015947341918945312,0.09347985347985348
0.015947341918945312,0.09347985347985348
0.015947341918945312,0.09347985347985348
0.015947341918945312,0.09347985347985348
0.015947341918945312,0.09347985347985348
0.015947341918945312,0.09267399267399268
0.015947341918945312,0.09267399267399268
0.015947341918945312,0.09267399267399268
0.015947341918945312,0.09267399267399268
0.015947341918945312,0.09347985347985348
0.015947341918945312,0.09267399267399268
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09267399267399268
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09347985347985348
0.0169064998626709,0.09347985347985348
0.02047443389892578,0.09267399267399268
0.02599310874938965,0.09267399267399268
0.030349016189575195,0.09267399267399268
0.034395456314086914,0.09267399267399268
0.03739476203918457,0.09267399267399268
0.04045534133911133,0.09267399267399268
0.04703187942504883,0.09267399267399268
0.05222773551940918,0.09347985347985348
0.05625295639038086,0.09347985347985348
0.060356855392456055,0.09267399267399268
0.060356855392456055,0.09347985347985348
0.06848287582397461,0.09347985347985348
0.07201790809631348,0.09347985347985348
0.07855677604675293,0.09347985347985348
0.08037281036376953,0.09347985347985348
0.08700847625732422,0.09267399267399268
0.09171414375305176,0.09267399267399268
0.09601068496704102,0.09267399267399268
0.10001182556152344,0.09347985347985348
0.10461163520812988,0.09347985347985348
0.10461163520812988,0.09347985347985348
0.11337947845458984,0.09267399267399268
0.11761617660522461,0.09347985347985348
0.1215369701385498,0.09267399267399268
0.12653803825378418,0.09347985347985348
0.13018441200256348,0.09347985347985348
0.13530993461608887,0.09347985347985348
0.14000415802001953,0.09347985347985348
0.14405345916748047,0.09347985347985348
0.14806342124938965,0.09267399267399268
0.15017032623291016,0.09267399267399268
0.1570432186126709,0.09347985347985348
0.1615753173828125,0.09347985347985348
0.16511845588684082,0.09267399267399268
0.17011618614196777,0.09347985347985348
0.1746375560760498,0.09267399267399268
0.1786487102508545,0.09267399267399268
0.18284201622009277,0.09347985347985348
0.1871323585510254,0.09267399267399268
0.19221925735473633,0.09347985347985348
0.19620108604431152,0.09267399267399268
0.20027565956115723,0.09347985347985348
0.2047429084777832,0.09347985347985348
0.2093031406402588,0.09267399267399268
0.21033143997192383,0.09267399267399268
0.21753478050231934,0.09347985347985348
0.22032904624938965,0.09347985347985348
0.22670626640319824,0.09267399267399268
0.23133111000061035,0.09267399267399268
0.23540186882019043,0.09347985347985348
0.23940110206604004,0.09267399267399268
0.2404775619506836,0.09267399267399268
0.2404775619506836,0.09267399267399268
0.2523534297943115,0.09267399267399268
0.2573835849761963,0.09347985347985348
0.2618734836578369,0.09347985347985348
0.26587772369384766,0.09347985347985348
0.27044153213500977,0.09347985347985348
0.27044153213500977,0.09347985347985348
0.27738165855407715,0.09267399267399268
0.2804121971130371,0.09267399267399268
0.2876276969909668,0.09267399267399268
0.29035067558288574,0.09267399267399268
0.2961132526397705,0.09267399267399268
0.30116987228393555,0.09267399267399268
0.30474162101745605,0.09347985347985348
0.30876684188842773,0.09267399267399268
0.3104274272918701,0.09347985347985348
0.3104274272918701,0.09267399267399268
0.32200074195861816,0.09347985347985348
0.32704710960388184,0.09347985347985348
0.33115148544311523,0.09347985347985348
0.33615541458129883,0.09347985347985348
0.3404102325439453,0.09347985347985348
0.34388208389282227,0.09347985347985348
0.34789514541625977,0.09347985347985348
0.3505103588104248,0.09267399267399268
0.3562276363372803,0.09267399267399268
0.36020493507385254,0.09267399267399268
0.36652302742004395,0.09267399267399268
0.37047410011291504,0.09347985347985348
0.37551021575927734,0.09347985347985348
0.37751102447509766,0.09267399267399268
0.3800640106201172,0.09347985347985348
0.38782668113708496,0.09347985347985348
0.3922755718231201,0.09347985347985348
0.3972809314727783,0.09267399267399268
0.4012644290924072,0.09347985347985348
0.4058108329772949,0.09347985347985348
0.4105079174041748,0.09267399267399268
0.4105079174041748,0.09267399267399268
0.41857385635375977,0.09347985347985348
0.42007923126220703,0.09267399267399268
0.4260272979736328,0.09267399267399268
0.4300661087036133,0.09267399267399268
0.43610334396362305,0.09347985347985348
0.44104814529418945,0.09267399267399268
0.4450569152832031,0.09347985347985348
0.44705772399902344,0.09347985347985348
0.4501230716705322,0.09347985347985348
0.457460880279541,0.09347985347985348
0.4629836082458496,0.09347985347985348
0.46699070930480957,0.09347985347985348
0.47182631492614746,0.09347985347985348
0.4758288860321045,0.09347985347985348
0.48012709617614746,0.09267399267399268
0.48012709617614746,0.09347985347985348
0.4854154586791992,0.09347985347985348
0.49054670333862305,0.09347985347985348
0.49534010887145996,0.09267399267399268
0.502373218536377,0.09267399267399268
0.5064821243286133,0.09347985347985348
0.5113749504089355,0.09347985347985348
0.5153799057006836,0.09347985347985348
0.5201246738433838,0.09347985347985348
0.5201246738433838,0.09347985347985348
0.5275411605834961,0.09347985347985348
0.5335125923156738,0.09347985347985348
0.5376973152160645,0.09267399267399268
0.5414674282073975,0.09347985347985348
0.5455770492553711,0.09267399267399268
0.5504002571105957,0.09267399267399268
0.5552248954772949,0.09347985347985348
0.5552248954772949,0.09267399267399268
0.5604166984558105,0.09347985347985348
0.5667247772216797,0.09267399267399268
0.5728089809417725,0.09347985347985348
0.5768969058990479,0.09267399267399268
0.581458568572998,0.09267399267399268
0.5864589214324951,0.09267399267399268
0.5901041030883789,0.09347985347985348
0.5954329967498779,0.09347985347985348
0.5969388484954834,0.09267399267399268
0.5999574661254883,0.09267399267399268
0.6078023910522461,0.09267399267399268
0.6126480102539062,0.09267399267399268
0.6169772148132324,0.09347985347985348
0.6215014457702637,0.09267399267399268
0.6215014457702637,0.09347985347985348
0.6302664279937744,0.09347985347985348
0.6346888542175293,0.09347985347985348
0.6387922763824463,0.09347985347985348
0.6426916122436523,0.09347985347985348
0.6476826667785645,0.09267399267399268
0.6504807472229004,0.09267399267399268
0.6552762985229492,0.09347985347985348
0.6605029106140137,0.09347985347985348
0.6651709079742432,0.09267399267399268
0.6702826023101807,0.09347985347985348
0.6720249652862549,0.09347985347985348
0.678225040435791,0.09347985347985348
0.6832928657531738,0.09347985347985348
0.6873416900634766,0.09347985347985348
0.6903419494628906,0.09347985347985348
0.6942241191864014,0.09347985347985348
0.7000882625579834,0.09347985347985348
0.7050707340240479,0.09347985347985348
0.7092893123626709,0.09267399267399268
0.7132523059844971,0.09347985347985348
0.7174861431121826,0.09267399267399268
0.7220175266265869,0.09347985347985348
0.7247862815856934,0.09347985347985348
0.7314527034759521,0.09347985347985348
0.7349827289581299,0.09267399267399268
0.7369952201843262,0.09347985347985348
0.7425284385681152,0.09347985347985348
0.7487025260925293,0.09347985347985348
0.752739429473877,0.09267399267399268
0.7572178840637207,0.09267399267399268
0.7602212429046631,0.09267399267399268
0.7602212429046631,0.09267399267399268
0.7705090045928955,0.09267399267399268
0.7747337818145752,0.09347985347985348
0.7786402702331543,0.09347985347985348
0.7838869094848633,0.09347985347985348
0.7877650260925293,0.09267399267399268
0.7926027774810791,0.09347985347985348
0.794144868850708,0.09347985347985348
0.8000826835632324,0.09347985347985348
0.8051667213439941,0.09347985347985348
0.8090317249298096,0.09267399267399268
0.8147940635681152,0.09347985347985348
0.8184876441955566,0.09347985347985348
0.8232135772705078,0.09347985347985348
0.827153205871582,0.09347985347985348
0.8318891525268555,0.09347985347985348
0.8366203308105469,0.09347985347985348
0.8413145542144775,0.09347985347985348
0.8448195457458496,0.09267399267399268
0.849332332611084,0.09347985347985348
0.8541100025177002,0.09347985347985348
0.8565266132354736,0.09347985347985348
0.8601963520050049,0.09347985347985348
0.8670244216918945,0.09347985347985348
0.8714845180511475,0.09347985347985348
0.876011848449707,0.09267399267399268
0.8800995349884033,0.09267399267399268
0.8841037750244141,0.09347985347985348
0.8855817317962646,0.09347985347985348
0.8922147750854492,0.09267399267399268
0.8958008289337158,0.09347985347985348
0.9003965854644775,0.09347985347985348
0.9064021110534668,0.09267399267399268
0.9110107421875,0.09347985347985348
0.9154553413391113,0.09267399267399268
0.9193475246429443,0.09347985347985348
0.9210560321807861,0.09267399267399268
0.9210560321807861,0.09347985347985348
0.9326999187469482,0.09347985347985348
0.9368584156036377,0.09267399267399268
0.9413142204284668,0.09267399267399268
0.9463222026824951,0.09267399267399268
0.9500820636749268,0.09267399267399268
0.9500820636749268,0.09347985347985348
0.9600210189819336,0.09347985347985348
0.9641034603118896,0.09347985347985348
0.9678559303283691,0.09267399267399268
0.9701919555664062,0.09267399267399268
0.976961612701416,0.09347985347985348
0.9819810390472412,0.09347985347985348
0.9861636161804199,0.09267399267399268
0.9907946586608887,0.09347985347985348
0.9907946586608887,0.09267399267399268
0.9907946586608887,0.09347985347985348
1.003242015838623,0.09186813186813186
1.0075953006744385,0.09347985347985348
1.0123372077941895,0.09347985347985348
1.0173275470733643,0.09267399267399268
1.0201444625854492,0.09347985347985348
1.0201444625854492,0.09267399267399268
1.0304696559906006,0.09347985347985348
1.0346291065216064,0.09347985347985348
1.0379889011383057,0.09267399267399268
1.0400967597961426,0.09347985347985348
1.0474579334259033,0.09347985347985348
1.0524396896362305,0.09267399267399268
1.056445598602295,0.09267399267399268
1.0601716041564941,0.09347985347985348
1.0601716041564941,0.09267399267399268
1.0703604221343994,0.09267399267399268
1.074458360671997,0.09347985347985348
1.0784704685211182,0.09267399267399268
1.0800879001617432,0.09347985347985348
1.0879487991333008,0.09347985347985348
1.0916645526885986,0.09267399267399268
1.0960931777954102,0.09347985347985348
1.1001043319702148,0.09267399267399268
1.1052467823028564,0.09347985347985348
1.1052467823028564,0.09347985347985348
1.1137077808380127,0.09347985347985348
1.1188223361968994,0.09347985347985348
1.1230337619781494,0.09347985347985348
1.1270287036895752,0.09347985347985348
1.1302454471588135,0.09267399267399268
1.134474515914917,0.09347985347985348
1.1404759883880615,0.09347985347985348
1.1404759883880615,0.09347985347985348
1.1493594646453857,0.09347985347985348
1.1530859470367432,0.09267399267399268
1.1586105823516846,0.09267399267399268
1.1632249355316162,0.09267399267399268
1.1632249355316162,0.09267399267399268
1.1705124378204346,0.09267399267399268
1.1755878925323486,0.09267399267399268
1.180105209350586,0.09347985347985348
1.1839818954467773,0.09267399267399268
1.1839818954467773,0.09347985347985348
1.193619966506958,0.09267399267399268
1.1981384754180908,0.09267399267399268
1.20265793800354,0.09347985347985348
1.2051689624786377,0.09347985347985348
1.2103376388549805,0.09347985347985348
1.2153129577636719,0.09267399267399268
1.220109224319458,0.09267399267399268
1.224902868270874,0.09347985347985348
1.2290048599243164,0.09267399267399268
1.231513261795044,0.09267399267399268
1.231513261795044,0.09347985347985348
1.2404224872589111,0.09347985347985348
1.2404224872589111,0.09347985347985348
1.2501635551452637,0.09347985347985348
1.2553765773773193,0.09267399267399268
1.2595100402832031,0.09267399267399268
1.2641916275024414,0.09347985347985348
1.2661871910095215,0.09347985347985348
1.2704088687896729,0.09267399267399268
1.2762033939361572,0.09347985347985348
1.2803936004638672,0.09347985347985348
1.2865774631500244,0.09267399267399268
1.2903990745544434,0.09267399267399268
1.2949869632720947,0.09267399267399268
1.2990248203277588,0.09347985347985348
1.303969383239746,0.09347985347985348
1.3084566593170166,0.09347985347985348
1.3108491897583008,0.09347985347985348
1.3171191215515137,0.09347985347985348
1.3215866088867188,0.09347985347985348
1.3226876258850098,0.09267399267399268
1.3303422927856445,0.09347985347985348
1.3343815803527832,0.09347985347985348
1.3389701843261719,0.09267399267399268
1.3426766395568848,0.09267399267399268
1.3436896800994873,0.09347985347985348
1.3502295017242432,0.09347985347985348
1.3562705516815186,0.09347985347985348
1.3608996868133545,0.09347985347985348
1.3647422790527344,0.09267399267399268
1.3687376976013184,0.09267399267399268
1.371352195739746,0.09267399267399268
1.371352195739746,0.09267399267399268
1.3813681602478027,0.09347985347985348
1.3813681602478027,0.09347985347985348
1.3919429779052734,0.09347985347985348
1.3959665298461914,0.09347985347985348
1.4000322818756104,0.09267399267399268
1.404965877532959,0.09347985347985348
1.4093658924102783,0.09347985347985348
1.412937879562378,0.09347985347985348
1.412937879562378,0.09267399267399268
1.4201858043670654,0.09347985347985348
1.4230461120605469,0.09267399267399268
1.4301574230194092,0.09267399267399268
1.4333465099334717,0.09267399267399268
1.4397075176239014,0.09267399267399268
