Window,Alpha,Beta,AlphaBetaRatio
37,6.810275753287121e-07,1.88594093105193e-06,0.36110758513992913
38,1.1402228288561147e-06,1.835339950545686e-06,0.6212597445596397
39,1.2337246357308343e-06,2.2895386325589556e-06,0.5388529453866142
40,1.4154812301186938e-06,2.2938672581617657e-06,0.6170719883996325
41,1.4665017057487346e-06,1.89490337630678e-06,0.7739189892663486
42,1.4139601194515516e-06,1.1982609699590067e-06,1.1800101604744115
43,1.3230474937796463e-06,1.311033241979891e-06,1.0091639566527022
44,7.4439596397085e-07,1.4725499972938979e-06,0.5055148995543954
45,6.977898279397966e-07,1.4564887604773406e-06,0.4790904309560942
46,1.2736632491951477e-06,2.0692285103770503e-06,0.6155256622493877
47,2.2558548964637083e-06,2.8220070094137254e-06,0.7993796219990128
48,2.747528425292564e-06,2.501734156505544e-06,1.0982495554724923
49,3.2498576260463694e-06,2.5215654048896226e-06,1.2888254334963904
50,2.0867890558008013e-06,2.547477170945314e-06,0.8191590800503381
51,1.5835640080059697e-06,2.8649111463581152e-06,0.5527445449814392
52,4.123447484770656e-06,2.9780460449356917e-06,1.3846150873935525
53,4.484688322527414e-06,2.6414745744461377e-06,1.6977972704763815
54,3.6760702667524767e-06,2.430267731475588e-06,1.5126194612807016
55,3.0235600430113237e-06,2.2644823995722896e-06,1.3352102200407505
56,1.8936585765254516e-06,2.1029690864533243e-06,0.9004690505075961
57,1.46173474987468e-06,1.889959766152413e-06,0.7734210939582512
58,6.932366134618675e-07,1.6712636373643878e-06,0.41479787985761113
59,1.1325578785694472e-06,2.0135799187413057e-06,0.5624598596898067
60,1.398406588317293e-06,1.8678053179057258e-06,0.7486896920741475
61,1.0591381330336728e-06,1.2599885581851805e-06,0.8405934531335731
62,1.249328107381963e-06,2.2594792550814057e-06,0.5529274520101543
63,1.4705030191267549e-06,2.0324735978675704e-06,0.7235041186609147
64,1.2524340433089712e-06,1.3544357452082806e-06,0.9246906305742663
65,1.147754708767522e-06,1.2334924223402827e-06,0.9304919008662477
66,1.7603544519223716e-06,1.2170547339922385e-06,1.4464053281712126
67,1.2724475674940052e-06,1.39432835468125e-06,0.9125881742431413
68,7.080463732629553e-07,1.3143977854715248e-06,0.5386850016708997
69,6.449824159046023e-07,1.917443966921224e-06,0.33637614815948397
70,6.392405623112087e-07,1.7561059756474277e-06,0.3640102426481058
71,1.1778782964261006e-06,1.6099224482233447e-06,0.7316366684159021
72,9.304521905955544e-07,2.4452857422013358e-06,0.3805085739214785
73,6.041989447382433e-07,2.3719126025604756e-06,0.25473069458209024
74,9.506116719807416e-07,2.215537008355109e-06,0.42906603157421797
75,1.8919317435532422e-06,3.6460205196445407e-06,0.5189032078562441
76,1.7700812561092744e-06,2.9706702201511325e-06,0.595852492848978
77,8.192503861437874e-07,2.0460468366611266e-06,0.40040646746908976
78,8.877984287549007e-07,2.4217268343666515e-06,0.3665972628110571
79,6.893117985286229e-07,2.4719887478888596e-06,0.27884908421096677
80,5.097771325940579e-07,2.111082188726543e-06,0.24147668684636484
81,7.123818735836971e-07,1.5604199359638376e-06,0.4565321534063036
82,6.659089086526861e-07,1.3849400239552421e-06,0.48082147756183746
