Window,Alpha,Beta,AlphaBetaRatio
322,1.0461216713862199e-06,7.841855843525553e-07,1.334023083642791
323,1.722942889837429e-06,1.0839523841031832e-06,1.5895005307478702
324,2.0614932706028702e-06,1.392835862873688e-06,1.4800690630909041
325,2.0733756113485376e-06,1.1525742090716087e-06,1.79890856053306
326,2.982137985276015e-06,1.3842733843092903e-06,2.154298434889008
327,4.295821236025706e-06,1.9580606039847286e-06,2.193916381997342
328,2.9010632268575263e-06,2.1103508361398355e-06,1.374682909200078
329,2.460425590420734e-06,1.7506647986836795e-06,1.4054235809566298
330,1.5941502306728165e-06,1.4806685647968007e-06,1.0766421794681575
331,2.478422708321381e-06,1.4696662245923631e-06,1.6863847497133666
332,3.1555946662042567e-06,1.1168095601418937e-06,2.8255441024370618
333,2.2613726783774246e-06,8.134750577534529e-07,2.7798918440383193
334,1.5046229297346457e-06,8.81557557913125e-07,1.7067778685903139
335,8.708828694287025e-07,1.056263515724064e-06,0.8244939415821024
336,1.2526010234176e-06,1.0672488387651948e-06,1.1736728848230535
337,3.412785552975368e-06,1.1020060776489658e-06,3.0968845110693484
338,5.07718002779326e-06,1.0174077683319999e-06,4.99030986967703
339,3.0045318150641476e-06,1.1783866346429302e-06,2.5496995016194903
340,1.4815329084248483e-06,1.3319720730868841e-06,1.1122852636026763
341,7.636598555811353e-07,1.444036579584783e-06,0.5288369189378274
342,6.033171018792354e-07,1.2889905178040254e-06,0.4680539488429054
343,5.20100146643595e-07,9.745506507211855e-07,0.5336820064290257
344,1.029091634910319e-06,1.1822042927613365e-06,0.8704854492674999
345,1.1959473366662518e-06,1.4037313053570972e-06,0.8519773920422848
346,7.476303286559463e-07,1.3197613700859776e-06,0.566489022638419
347,1.6993831298202731e-06,1.671579778240206e-06,1.0166329791386552
348,1.5011755456010726e-06,1.3801772860669363e-06,1.0876686355844492
349,1.5673486361582777e-06,1.1762138501753245e-06,1.3325371367839711
350,1.6494919583728748e-06,1.07668882148824e-06,1.5320043502382468
351,5.172500526685425e-07,1.1491806427716722e-06,0.45010334617280323
352,7.938831713946109e-07,1.1873470746546387e-06,0.6686193012481427
353,6.787761693617865e-07,1.3983292705394428e-06,0.4854194099076039
