Time(s),ADC
1.9089176654815674,180
1.924194097518921,177
1.9397902488708496,313
1.9557952880859375,680
1.9715275764465332,607
1.9864580631256104,143
2.002108335494995,147
2.018108367919922,290
2.0341079235076904,679
2.050206184387207,605
2.0658974647521973,201
2.080857753753662,222
2.0958597660064697,328
2.1119039058685303,679
2.1279892921447754,576
2.1429102420806885,206
2.1589550971984863,261
2.1746866703033447,384
2.1902377605438232,679
2.2060792446136475,536
2.222074031829834,174
2.237658977508545,235
2.2527246475219727,395
2.2683234214782715,679
2.28432297706604,537
2.2996203899383545,223
2.3150076866149902,281
2.3309595584869385,413
2.3469676971435547,679
2.3626511096954346,531
2.3785998821258545,234
2.3947176933288574,306
2.4106431007385254,448
2.4256482124328613,679
2.442559242248535,496
2.457279682159424,233
2.4727683067321777,303
2.4887614250183105,456
2.504819393157959,680
2.5208163261413574,499
2.536761999130249,221
2.5521843433380127,283
2.567796468734741,451
2.5837483406066895,679
2.600087881088257,467
2.6152431964874268,213
2.6312408447265625,288
2.6466293334960938,467
2.662224769592285,679
2.6818127632141113,466
2.6938657760620117,219
2.7098498344421387,289
2.725850820541382,473
2.7408530712127686,679
2.7569000720977783,438
2.772512435913086,220
2.788465976715088,305
2.804532051086426,504
2.8195722103118896,679
2.835507392883301,405
2.851524829864502,184
2.867125988006592,270
2.8832054138183594,508
2.898240089416504,679
2.914216995239258,351
2.930082321166992,171
2.946082592010498,267
2.961517572402954,530
2.9771289825439453,678
2.993126392364502,326
3.0091328620910645,171
3.025672674179077,272
3.040717601776123,543
3.055878162384033,670
3.0713207721710205,289
3.0864486694335938,177
3.1020851135253906,289
3.1172895431518555,557
3.133359670639038,619
3.1483898162841797,236
3.1632473468780518,150
3.1793899536132812,241
3.1946074962615967,532
3.210613489151001,592
3.225992441177368,177
3.241988182067871,124
3.258021116256714,236
3.273510456085205,563
3.2895095348358154,556
3.305509328842163,159
3.320667266845703,140
3.3366692066192627,228
3.3518118858337402,544
3.3675761222839355,527
3.382585048675537,111
3.3984854221343994,93
3.4146273136138916,196
3.430445671081543,565
3.445603370666504,519
3.461700916290283,110
3.4772706031799316,111
3.4932267665863037,199
3.5092670917510986,567
3.525275707244873,499
3.5406899452209473,98
3.556727170944214,98
3.5723373889923096,200
3.5882976055145264,578
3.6040756702423096,477
3.6200716495513916,117
3.635389804840088,129
3.6514058113098145,228
3.666747570037842,590
3.6822495460510254,439
3.697589635848999,95
3.7134807109832764,113
3.728816032409668,234
3.744493246078491,589
3.760545492172241,421
3.776021957397461,101
3.7920711040496826,156
3.8080224990844727,279
3.824022054672241,624
3.8406333923339844,415
3.8543689250946045,112
3.869826555252075,169
3.8858258724212646,300
3.901137351989746,631
3.916738271713257,401
3.932678699493408,115
3.9480855464935303,167
3.9634628295898438,318
3.9791204929351807,635
3.994565725326538,373
4.00998592376709,86
4.025950908660889,149
4.041085243225098,309
4.056841611862183,605
4.072908163070679,341
4.088732004165649,87
4.103869199752808,157
4.119194269180298,324
4.134139060974121,605
4.149184465408325,334
4.164922475814819,101
4.180185317993164,176
4.195702791213989,367
4.211704254150391,627
4.227061748504639,337
4.242626667022705,115
4.258685350418091,188
4.2734692096710205,382
4.288826942443848,630
4.303999662399292,334
4.320008754730225,125
4.3357343673706055,186
4.350924253463745,386
4.366494178771973,621
4.38250470161438,307
4.397502899169922,111
4.41288948059082,199
4.428888320922852,416
4.444893836975098,600
4.460948944091797,268
4.476706027984619,87
4.492497205734253,173
4.508497953414917,407
4.524538516998291,596
4.540534496307373,251
4.555757284164429,106
4.571362733840942,196
4.587359428405762,451
4.602792978286743,601
4.618473052978516,235
4.634515047073364,108
4.6505138874053955,209
4.666626453399658,472
4.682187080383301,593
4.69718599319458,211
4.71245265007019,115
4.727740526199341,200
4.743753433227539,500
4.758968114852905,580
4.774633169174194,185
4.790720462799072,106
4.806586503982544,213
4.82158637046814,543
4.83673882484436,578
4.852605104446411,168
4.868118047714233,103
4.883119106292725,206
4.899118185043335,545
4.915118217468262,542
4.93128776550293,136
4.947167634963989,108
4.9623823165893555,203
4.978285312652588,576
4.99418830871582,517
5.00966477394104,114
5.024801731109619,109
5.040755271911621,210
5.055769920349121,591
5.071283340454102,515
5.086284637451172,116
5.102283716201782,121
5.117656469345093,229
5.133616209030151,629
5.149610757827759,493
5.164623022079468,104
5.1804468631744385,133
5.195458650588989,245
5.211454391479492,637
5.227447271347046,448
5.242552042007446,94
5.257504463195801,150
5.273124694824219,280
5.289127349853516,649
5.305086851119995,407
5.321087121963501,74
5.336584091186523,131
5.353494882583618,286
5.3679986000061035,659
5.383744239807129,393
5.39982008934021,82
5.415905952453613,157
5.431039571762085,324
5.447080135345459,677
5.462275743484497,384
5.478376626968384,79
5.494376182556152,159
5.510378122329712,363
5.526383876800537,677
5.542376756668091,381
5.558392524719238,92
5.574402093887329,180
5.590235233306885,398
5.606290102005005,678
5.621910572052002,373
5.637815713882446,93
5.652967214584351,180
5.668500661849976,410
5.684539079666138,675
5.700541257858276,336
5.716573715209961,90
5.732576847076416,186
5.748575448989868,438
5.76438045501709,676
5.780423641204834,332
5.795413494110107,99
5.811436176300049,201
5.826719045639038,468
5.842813014984131,678
5.857962369918823,326
5.873678922653198,110
5.888972997665405,212
5.904407501220703,486
5.9204277992248535,675
5.935336112976074,301
5.951286792755127,116
5.966492652893066,217
5.982043266296387,520
5.99741792678833,670
6.0125579833984375,258
6.027663946151733,100
6.0436859130859375,205
6.0597124099731445,532
6.075486898422241,645
6.090609073638916,224
6.106123447418213,109
6.121229648590088,217
6.136549472808838,553
6.152551889419556,629
6.1679487228393555,200
6.183531045913696,119
6.198829889297485,224
6.214173078536987,591
6.230225563049316,594
6.246232986450195,176
6.262200117111206,127
6.277717590332031,237
6.293718099594116,620
6.30914044380188,573
6.324381113052368,160
6.3395304679870605,136
6.354576110839844,242
6.370213031768799,642
6.386224985122681,548
6.402222633361816,142
6.417506217956543,134
6.432680130004883,256
6.447719097137451,655
6.462737083435059,518
6.4775989055633545,131
6.492638111114502,150
6.507974624633789,269
6.52397346496582,666
6.540056228637695,492
6.555254697799683,122
6.570831298828125,158
6.586881637573242,275
6.602213144302368,678
6.618211984634399,470
6.634265184402466,113
6.650214672088623,156
6.66622519493103,296
6.6814353466033936,675
6.696905612945557,447
6.71289849281311,113
6.728899240493774,158
6.7448999881744385,315
6.76090669631958,678
6.7758564949035645,425
6.791051626205444,108
6.807053327560425,167
6.82301139831543,349
6.8390092849731445,677
6.855050086975098,386
6.870195388793945,91
6.884990930557251,162
6.900897264480591,370
6.916762590408325,677
6.931756496429443,370
6.947703123092651,89
6.963749170303345,160
6.979223728179932,372
6.995599031448364,671
7.010638236999512,343
7.025749683380127,79
7.041595697402954,158
7.0567193031311035,395
7.072430610656738,666
7.08842921257019,322
7.104428768157959,75
7.120427846908569,163
7.136433839797974,419
7.151582479476929,667
7.167625188827515,301
7.18297004699707,70
7.198964834213257,164
7.214444398880005,435
7.230801820755005,661
7.246148586273193,267
7.26121711730957,72
7.276835680007935,175
7.292835474014282,477
7.308787107467651,640
7.323787212371826,230
7.339787006378174,74
7.355787515640259,182
7.370864391326904,501
7.386553049087524,618
7.402552604675293,188
7.417961120605469,76
7.433998346328735,193
7.449997186660767,544
7.465070009231567,600
7.480517148971558,151
7.496516704559326,85
7.5117480754852295,189
7.52698826789856,576
7.5429847240448,583
7.559077262878418,143
7.5747926235198975,97
7.589828968048096,212
7.6058337688446045,598
7.621795415878296,559
7.637789964675903,129
7.653788328170776,109
7.669801712036133,219
7.684502363204956,617
7.699665307998657,514
7.714504241943359,101
7.730221509933472,107
7.746058940887451,221
7.761341333389282,642
7.776546001434326,490
7.792689561843872,107
7.80868124961853,153
7.8247010707855225,290
7.840652704238892,678
7.856574058532715,514
7.872542142868042,149
7.887255430221558,194
7.9022510051727295,326
7.918214321136475,679
7.933439493179321,502
7.948796510696411,158
7.96447491645813,220
7.980184555053711,374
7.995939493179321,679
8.011894464492798,487
8.026895761489868,159
8.04264783859253,223
8.057666063308716,395
8.073235750198364,679
8.089253902435303,471
8.104442119598389,170
8.119442224502563,244
8.13449239730835,415
8.150529623031616,679
8.16645097732544,440
8.181118488311768,175
8.19705581665039,256
8.212966918945312,472
8.228124380111694,680
8.24386191368103,399
8.259742259979248,161
8.275628328323364,250
8.291738510131836,464
8.307716608047485,678
8.323582172393799,352
8.338736057281494,171
8.354626893997192,261
8.369587421417236,478
8.38521122932434,674
8.401223182678223,350
8.417206764221191,174
8.433202505111694,269
8.449204206466675,508
8.465213775634766,663
8.481266736984253,333
8.49727177619934,192
8.513290166854858,278
8.528608560562134,550
8.544249534606934,671
8.559614419937134,323
8.57527232170105,170
8.590578317642212,243
8.606435298919678,534
8.621617555618286,639
8.637570142745972,260
8.652858972549438,161
8.668731212615967,258
8.684240579605103,578
8.699798107147217,619
8.715837240219116,219
8.731149911880493,144
8.747237920761108,248
8.763153553009033,606
8.77813458442688,610
8.793902158737183,178
8.809902906417847,120
8.825353145599365,232
8.841361284255981,628
8.85655403137207,596
8.871553897857666,142
8.88744854927063,115
8.903449296951294,224
8.919458866119385,643
8.935737133026123,572
8.950603723526001,126
8.967074632644653,115
8.983135223388672,243
8.998842477798462,679
9.014836311340332,561
9.02983832359314,123
9.045914649963379,135
9.06189489364624,266
9.076956510543823,680
9.092195749282837,549
9.107368469238281,135
9.123368263244629,156
9.138802528381348,287
9.154914855957031,680
9.16996169090271,526
9.185347080230713,126
9.200590372085571,182
9.216639041900635,313
9.232626914978027,679
9.248959302902222,488
9.263522863388062,102
9.279173612594604,166
9.295182466506958,309
9.311186075210571,679
9.327179670333862,468
9.34318208694458,100
9.358877658843994,158
9.375461101531982,316
9.390529155731201,679
9.406471729278564,472
9.421469449996948,99
9.436956405639648,158
9.451995372772217,328
9.467046022415161,679
9.482737302780151,464
9.497875690460205,112
9.513736486434937,183
9.528863191604614,358
9.544918298721313,679
9.561050176620483,456
9.577244758605957,105
9.593251943588257,180
9.609171390533447,366
9.625168085098267,679
9.641140699386597,421
9.656270027160645,84
9.672280311584473,175
9.687819480895996,389
9.703863620758057,679
9.719877004623413,424
9.735859394073486,80
9.751859188079834,169
9.767944097518921,413
9.783868551254272,679
9.799871683120728,371
9.815348386764526,62
9.830306768417358,169
9.846284627914429,409
9.862250089645386,680
9.87803316116333,356
9.893437385559082,80
9.908857345581055,165
9.924391269683838,432
9.939924478530884,679
9.955804109573364,314
9.971044778823853,64
9.98684310913086,167
10.002733707427979,456
10.018730640411377,668
10.034773349761963,252
10.050726890563965,51
10.065916299819946,159
10.081836223602295,471
10.09812068939209,676
10.113547801971436,232
10.129814863204956,61
10.144879341125488,159
10.160147190093994,506
10.176192283630371,664
10.19171667098999,222
10.207731246948242,65
10.223732471466064,183
10.238926410675049,539
10.254053592681885,658
10.270063638687134,183
10.285582542419434,47
10.301595687866211,170
10.31770920753479,556
10.333690881729126,633
10.349674701690674,124
10.365800142288208,40
10.381231307983398,166
10.396364450454712,571
10.412338733673096,612
10.427932262420654,107
10.443827867507935,37
10.459965229034424,164
10.475754261016846,600
10.491397619247437,583
10.507269144058228,84
10.522866249084473,57
10.538073539733887,170
10.553568601608276,619
10.569718360900879,566
10.585092544555664,72
10.601308345794678,59
10.617355585098267,156
10.63293981552124,630
10.64902138710022,520
10.664159774780273,56
10.679689884185791,76
10.695005893707275,199
10.710164785385132,662
10.72616457939148,501
10.741167068481445,77
10.756152868270874,120
10.772193431854248,202
10.7877357006073,658
10.803737163543701,468
10.81954574584961,56
10.835145473480225,111
10.85115671157837,255
10.86703872680664,679
10.882842540740967,440
10.898492813110352,75
10.914009094238281,142
10.929609060287476,241
10.945581674575806,679
10.961477041244507,410
10.97672963142395,32
10.992045402526855,106
11.008045196533203,267
11.023176670074463,678
11.039050579071045,392
11.054553508758545,46
11.070563316345215,121
11.08617639541626,300
11.102116823196411,679
11.11708664894104,360
11.132526636123657,34
11.148629426956177,130
11.164954900741577,361
11.18059778213501,679
11.196494102478027,343
11.212473154067993,65
11.228476762771606,151
11.24458122253418,399
11.2606041431427,678
11.275745391845703,348
11.291530132293701,51
11.307528257369995,143
11.322734355926514,398
11.33774733543396,679
11.353111505508423,344
11.368016958236694,75
11.383369207382202,175
11.399385929107666,433
11.414852619171143,679
11.429849863052368,324
11.444868326187134,71
11.460281133651733,162
11.476298093795776,448
11.492077350616455,679
11.508075952529907,276
11.52407956123352,50
11.539489507675171,150
11.554944515228271,440
11.570242643356323,677
11.585968732833862,248
11.601967573165894,40
11.617318868637085,146
11.632749319076538,476
11.648205280303955,674
11.66420602798462,231
11.679704666137695,46
11.695279359817505,169
11.711270570755005,498
11.727235078811646,668
11.743226766586304,204
11.758482456207275,68
11.773704767227173,177
11.789443254470825,534
11.805420875549316,655
11.821454524993896,196
11.837458372116089,84
11.852678060531616,209
11.868721961975098,589
11.883895874023438,641
11.899893522262573,181
11.91504192352295,104
11.930359840393066,214
11.946305751800537,610
11.961819171905518,627
11.977930307388306,177
11.993524312973022,126
12.009532451629639,239
12.02548623085022,629
12.040693759918213,616
12.056816816329956,164
12.07209062576294,138
12.087316513061523,244
12.102453470230103,647
12.11775803565979,598
12.133679389953613,152
12.14969277381897,137
12.165655374526978,248
12.181172847747803,676
12.196739435195923,554
12.212680578231812,131
12.227702379226685,136
12.242969274520874,247
12.258848428726196,673
12.274855375289917,529
12.290419816970825,115
12.305505275726318,144
12.321425437927246,264
12.337429523468018,678
12.353411436080933,511
12.368476867675781,116
12.38408350944519,159
12.399061441421509,284
12.415170192718506,678
12.431165218353271,467
12.44710659980774,110
12.463176250457764,164
12.479268074035645,295
12.494969844818115,678
12.51096796989441,452
12.525981903076172,101
12.541285276412964,160
12.557294130325317,308
12.573344945907593,678
12.58895206451416,429
12.604948043823242,105
12.620954036712646,174
12.635978698730469,351
12.65195631980896,677
12.66800832748413,394
12.68401837348938,101
12.699766874313354,185
12.714770793914795,389
12.730888605117798,677
12.746936082839966,357
12.763006687164307,99
12.778978824615479,185
12.79455304145813,404
12.810549974441528,675
12.826547145843506,317
12.841755867004395,84
12.85775351524353,172
12.873838424682617,417
12.889441728591919,659
12.905442714691162,298
12.921441793441772,86
12.936440229415894,182
12.952399492263794,434
12.968408346176147,670
12.984318256378174,301
12.999316930770874,108
13.015324354171753,201
13.031314611434937,476
13.04644775390625,653
13.062434911727905,239
13.0785551071167,103
13.094106435775757,201
13.110033512115479,506
13.125034093856812,622
13.140565633773804,208
13.156503915786743,110
13.172592163085938,206
13.188197374343872,530
13.204198837280273,621
13.219572067260742,193
13.235570430755615,109
13.251646757125854,219
13.266625165939331,555
13.281896591186523,608
13.297406196594238,203
13.31234622001648,132
13.327694654464722,234
13.34369969367981,582
13.359697103500366,587
13.375721216201782,187
13.391319990158081,148
13.406439304351807,253
13.422318935394287,611
13.437703609466553,564
13.45381498336792,175
13.469243288040161,166
13.484601736068726,263
13.499759912490845,626
13.515652418136597,535
13.531742811203003,161
13.546941757202148,172
13.562827825546265,271
13.578948020935059,633
13.59412169456482,501
13.60953164100647,142
13.624866247177124,173
13.639859914779663,282
13.655766725540161,639
13.670969486236572,466
13.686726808547974,137
13.702608585357666,176
13.718608856201172,287
13.733734607696533,640
13.74961233139038,442
13.765713453292847,128
13.781242847442627,168
13.797030687332153,287
13.812976837158203,619
13.829044580459595,397
13.845031261444092,102
13.860303163528442,159
13.876331329345703,307
13.891889572143555,627
13.907901525497437,398
13.923898696899414,117
13.939887285232544,173
13.955884456634521,324
13.97190260887146,618
13.987425804138184,367
14.003146171569824,115
14.01925015449524,177
14.034440040588379,343
14.049737691879272,619
14.065221309661865,351
14.080430507659912,118
14.096217393875122,187
14.112115621566772,369
14.127233505249023,624
14.143160343170166,347
14.158619403839111,122
14.17463731765747,191
14.190463304519653,385
14.206418752670288,626
14.222415924072266,342
14.238095045089722,127
14.253979921340942,202
14.26999044418335,415
14.285576343536377,626
14.301754713058472,308
14.317228317260742,125
14.33322811126709,207
14.348362922668457,444
14.364322185516357,612
14.379873752593994,263
14.395452976226807,124
14.411586999893188,212
14.427459001541138,470
14.443443536758423,605
14.458885431289673,258
14.474247455596924,130
14.489919424057007,210
14.50579285621643,488
14.521819114685059,593
14.537097930908203,223
14.55305528640747,130
14.569043159484863,223
14.585082769393921,528
14.600704431533813,563
14.61675477027893,189
14.632634401321411,133
14.648630619049072,225
14.664732456207275,550
14.6798734664917,545
14.695337533950806,174
14.711353540420532,138
14.726339340209961,235
14.741477251052856,568
14.757445573806763,526
14.773382663726807,153
14.788951873779297,142
14.804968118667603,238
14.820968627929688,588
14.835968971252441,515
14.851114749908447,155
14.86722993850708,152
14.882613182067871,250
14.898029327392578,599
14.91392207145691,481
14.929919481277466,134
14.945396900177002,149
14.961398124694824,256
14.977402448654175,613
14.992937564849854,462
15.008931398391724,131
15.024917602539062,161
15.040931224822998,277
15.056935787200928,623
15.07219386100769,449
15.087321043014526,132
15.102851867675781,164
15.118853330612183,290
15.13484525680542,631
15.150803804397583,419
15.16685152053833,124
15.182162284851074,181
15.197780132293701,316
15.213136196136475,643
15.229092359542847,409
15.245035886764526,121
15.261023759841919,181
15.277092933654785,338
15.292624473571777,643
15.308753490447998,385
15.324765920639038,127
15.340636730194092,193
15.355755090713501,363
15.370755672454834,636
15.386504411697388,369
15.402235984802246,118
15.418897867202759,187
15.434175491333008,366
15.449480772018433,630
15.46548843383789,363
15.48117470741272,131
15.496317625045776,197
15.511873006820679,390
15.527700185775757,637
15.543053150177002,353
15.559046506881714,127
15.575042963027954,200
15.590281009674072,393
15.60527777671814,622
15.620744705200195,331
15.636507034301758,129
15.651735782623291,204
15.667733430862427,415
15.683738946914673,609
15.699187517166138,282
15.71525764465332,121
15.730772972106934,204
15.746131658554077,445
15.76169753074646,610
15.77690601348877,265
15.792368412017822,127
15.8082435131073,214
15.824257612228394,466
15.840240478515625,614
15.85575556755066,258
15.871654987335205,141
15.887397766113281,236
15.903514385223389,499
15.919519424438477,588
15.93552541732788,232
15.950680494308472,145
15.966481447219849,241
15.982462882995605,516
15.9978506565094,579
16.01328992843628,215
16.027915716171265,149
16.043259143829346,230
16.058446407318115,522
16.073800086975098,560
16.089393377304077,196
16.104923486709595,153
16.120775938034058,243
16.136272430419922,546
16.152129888534546,537
16.167973041534424,182
16.183956146240234,159
16.199512004852295,250
16.21528720855713,567
16.231297492980957,516
16.246498346328735,176
16.26209783554077,166
16.277816772460938,263
16.29310965538025,582
16.308573484420776,490
16.324589014053345,161
16.340585470199585,168
16.35560631752014,269
16.371617078781128,591
16.38714599609375,460
16.403112173080444,148
16.418957233428955,167
16.434961318969727,274
16.45039129257202,597
16.465876817703247,430
16.481326580047607,134
16.497199058532715,172
16.51470184326172,293
16.52867341041565,606
16.54377055168152,405
16.55979585647583,137
16.57482600212097,189
16.59052538871765,324
16.606453895568848,610
16.62174892425537,391
16.637810707092285,144
16.653811931610107,202
16.669809818267822,348
16.685848474502563,617
16.701412200927734,375
16.716811418533325,143
16.732887983322144,200
16.74892497062683,373
16.764039516448975,610
16.77996253967285,359
16.795847177505493,142
16.81021738052368,213
16.826293230056763,399
16.842270851135254,609
16.85826849937439,337
16.873331308364868,139
16.88885736465454,214
16.904868841171265,407
16.920924186706543,605
16.935590505599976,333
16.950910568237305,146
16.96691632270813,232
16.98236894607544,420
16.997889757156372,570
17.012661695480347,277
17.027822494506836,103
17.043439149856567,175
17.058385848999023,376
17.074262619018555,509
17.089784383773804,213
17.105493545532227,59
17.1214861869812,126
17.13623571395874,336
17.151692628860474,455
17.16781187057495,155
17.18383765220642,27
17.199044942855835,107
17.214486837387085,335
17.229949235916138,443
17.244840145111084,138
17.26082134246826,41
17.276429653167725,121
17.292165994644165,365
17.30748438835144,451
17.32347059249878,145
17.339136838912964,69
17.354227304458618,153
17.37017059326172,422
17.385468006134033,477
17.401451587677002,153
17.41755175590515,89
17.43359923362732,181
17.44943594932556,465
17.46442461013794,493
17.480462789535522,171
17.496591329574585,126
17.512415170669556,219
17.52842903137207,519
17.54360556602478,508
17.55958127975464,178
17.574739694595337,156
17.590685844421387,250
17.606727361679077,560
17.622718811035156,499
17.637879371643066,175
17.65312385559082,167
17.668365716934204,269
17.68371081352234,596
17.699536561965942,494
17.71559238433838,173
17.731282234191895,192
17.746575832366943,299
17.763270616531372,617
17.77751398086548,461
17.793627500534058,165
17.809659957885742,201
17.82566213607788,318
17.84152626991272,637
17.85751748085022,440
17.8737735748291,161
17.888799905776978,210
17.904895782470703,341
17.920066833496094,651
17.935490608215332,434
17.950507879257202,157
17.96652388572693,209
17.982293128967285,360
17.998133420944214,655
18.013924598693848,416
18.030041694641113,156
18.046041011810303,214
18.06173086166382,376
18.077748775482178,656
18.09313702583313,392
18.108808517456055,153
18.124835729599,223
18.140586137771606,399
18.157373189926147,647
18.171319484710693,369
18.186604738235474,158
18.202152490615845,228
18.21747374534607,407
18.233458995819092,633
18.24927020072937,354
18.26448941230774,150
18.27986216545105,221
18.29560685157776,422
18.311610460281372,631
18.326896905899048,330
18.3428852558136,157
18.358185291290283,235
18.37351679801941,443
18.389535427093506,627
18.404682397842407,332
18.42000699043274,167
18.43586015701294,246
18.451507091522217,464
18.466527223587036,625
18.482187509536743,319
18.497760772705078,174
18.513744831085205,253
18.529762506484985,481
18.54575777053833,601
18.560875415802002,287
18.576916694641113,173
18.59204602241516,259
18.607048749923706,495
18.622431755065918,595
18.638427019119263,270
18.654447078704834,168
18.670425415039062,257
18.686447858810425,504
18.702152252197266,565
18.717329740524292,250
18.732574939727783,185
18.747737169265747,249
18.763233423233032,499
18.77875256538391,528
18.794211626052856,199
18.810295820236206,137
18.826149702072144,220
18.842169523239136,478
18.85811424255371,493
18.873530387878418,168
18.88870930671692,117
18.90440607070923,210
18.92016887664795,494
18.93511652946472,491
18.950535535812378,167
18.965538263320923,147
18.981534719467163,231
18.997299909591675,524
19.013364791870117,474
19.02916979789734,158
19.044837713241577,147
19.060831308364868,242
19.076447248458862,543
19.092260360717773,461
19.10750961303711,154
19.12331771850586,161
19.13930916786194,266
19.154585599899292,571
19.170010566711426,452
19.185754776000977,158
19.20116114616394,182
19.21619939804077,293
19.23172163963318,589
19.247647523880005,425
19.262783527374268,147
19.278830528259277,180
19.295397996902466,310
19.310407876968384,598
19.326417922973633,409
19.342443466186523,151
19.357839345932007,177
19.373846530914307,306
19.38912868499756,586
19.40451145172119,366
19.4195556640625,128
19.435627937316895,177
19.450517892837524,324
19.466529846191406,571
19.48206639289856,336
19.49753165245056,129
19.51346230506897,184
19.528764247894287,339
19.543912649154663,571
19.559752941131592,346
19.575008153915405,143
19.590174198150635,198
19.605715036392212,362
19.62112259864807,579
19.63644766807556,340
19.651970386505127,145
19.668070793151855,210
19.68413209915161,384
19.699567079544067,588
19.715418577194214,333
19.73121452331543,143
19.746934413909912,210
19.763015270233154,397
19.77837300300598,592
19.793734312057495,330
19.80972385406494,168
19.825734615325928,241
19.841235637664795,439
19.856635093688965,604
19.87222695350647,311
19.887438535690308,158
19.903436183929443,235
19.919480323791504,449
19.93524956703186,591
19.950505018234253,289
19.965517282485962,153
19.980777978897095,238
19.996872186660767,469
20.012428045272827,595
20.02862310409546,273
20.043635606765747,152
20.058725595474243,235
20.074047327041626,493
20.089234352111816,587
20.104787588119507,251
20.120799779891968,161
20.136080741882324,249
20.151422262191772,524
20.16658329963684,574
20.182294368743896,220
20.19787049293518,155
20.21400737762451,248
20.229870319366455,541
20.245521545410156,554
20.261512517929077,190
20.27682662010193,156
20.29196333885193,243
20.307541608810425,557
20.323015213012695,549
20.338224411010742,188
20.353781938552856,158
20.36930513381958,255
20.384666681289673,589
20.400233268737793,525
20.41626000404358,165
20.431854009628296,162
20.447261095046997,259
20.46308469772339,602
20.479106903076172,510
20.494654417037964,145
20.510517358779907,161
20.5259370803833,270
20.541939973831177,622
20.55706787109375,481
20.572853803634644,141
20.58887553215027,169
20.60442614555359,289
20.61996841430664,647
20.635426998138428,465
20.650927782058716,139
20.66650676727295,183
20.681833505630493,311
20.6977641582489,665
20.713557958602905,460
20.729100942611694,137
20.744282007217407,183
20.759262561798096,315
20.775176286697388,661
20.791049480438232,438
20.80657720565796,125
20.821716785430908,173
20.837759256362915,330
20.852845907211304,668
20.86831498146057,407
20.88317894935608,120
20.898365259170532,190
20.913787126541138,377
20.929286241531372,678
20.94475769996643,400
20.960771799087524,111
20.97626805305481,187
20.991736888885498,378
21.007143020629883,677
21.02318000793457,381
21.038566827774048,99
21.054558753967285,171
21.069737434387207,387
21.085259437561035,668
21.100965976715088,341
21.116973638534546,99
21.13219714164734,189
21.147371530532837,426
21.16281795501709,672
21.178097248077393,331
21.194478034973145,117
21.20974588394165,205
21.225486278533936,446
21.240833282470703,665
21.256820917129517,314
21.272938013076782,111
21.288532972335815,206
21.30439066886902,464
21.320040225982666,656
21.335948944091797,280
21.35139799118042,111
21.36663269996643,213
21.382669925689697,493
21.398202180862427,638
21.413547039031982,254
21.42888855934143,114
21.44497537612915,214
21.46072006225586,512
21.47616410255432,626
21.491300582885742,234
21.5068302154541,115
21.52211618423462,214
21.539098978042603,531
