Time(s),ADC
1.6302878856658936,559
1.646270513534546,383
1.6615025997161865,200
1.677588701248169,239
1.6936440467834473,347
1.709749460220337,551
1.7253508567810059,366
1.7412195205688477,193
1.7572190761566162,237
1.7732136249542236,356
1.7882297039031982,543
1.8042571544647217,348
1.8194608688354492,192
1.835395336151123,243
1.8514301776885986,379
1.8674261569976807,553
1.8831186294555664,343
1.8984498977661133,199
1.9144537448883057,246
1.929971694946289,397
1.9459702968597412,553
1.9620153903961182,339
1.978015661239624,206
1.9940097332000732,258
2.010059118270874,412
2.0255303382873535,553
2.041581630706787,321
2.0575785636901855,198
2.0735864639282227,250
2.089578866958618,427
2.1051478385925293,541
2.1207692623138428,295
2.1367688179016113,201
2.152796745300293,254
2.168769598007202,440
2.1847736835479736,527
2.1997768878936768,271
2.215186834335327,203
2.230755567550659,253
2.246793031692505,455
2.26275372505188,513
2.278756618499756,256
2.294769763946533,202
2.310812473297119,263
2.326021432876587,471
2.341550827026367,516
2.357621908187866,255
2.3735735416412354,216
2.3895797729492188,270
2.4048101902008057,492
2.420567035675049,502
2.435563325881958,240
2.4507741928100586,220
2.466779947280884,272
2.4827375411987305,500
2.4987363815307617,485
2.513751745223999,224
2.5295495986938477,212
2.5445520877838135,269
2.560549259185791,507
2.5765533447265625,460
2.591930866241455,212
2.607938289642334,210
2.6238226890563965,267
2.639301300048828,514
2.6553380489349365,453
2.6712806224823,211
2.6864044666290283,227
2.7019431591033936,286
2.7171683311462402,536
2.732740640640259,438
2.748779058456421,208
2.7634847164154053,227
2.7795212268829346,298
2.7952418327331543,542
2.8112542629241943,420
2.8263068199157715,206
2.8413617610931396,242
2.8567872047424316,313
2.8728902339935303,549
2.888413190841675,405
2.904419183731079,201
2.919935464859009,232
2.93593430519104,317
2.9509332180023193,539
2.9669339656829834,376
2.9829444885253906,194
2.998394727706909,235
3.0137252807617188,330
3.029336929321289,534
3.045332908630371,366
3.0613696575164795,191
3.077336311340332,235
3.0933330059051514,351
3.108870267868042,550
3.1245830059051514,367
3.140023708343506,197
3.155989170074463,243
3.1719844341278076,374
3.1879823207855225,549
3.203965663909912,346
3.219484329223633,197
3.2354936599731445,245
3.251164674758911,387
3.2671303749084473,550
3.2831637859344482,335
3.2991271018981934,198
3.314739942550659,244
3.33030366897583,400
3.3463006019592285,542
3.362358570098877,328
3.3783392906188965,195
3.393903970718384,244
3.409867763519287,413
3.425588369369507,536
3.441587209701538,306
3.4575865268707275,191
3.473296880722046,246
3.490194797515869,433
3.5044989585876465,535
3.5197744369506836,292
3.53511118888855,199
3.5510666370391846,257
3.5664710998535156,457
3.5824573040008545,527
3.5985569953918457,274
3.6138384342193604,209
3.630153179168701,265
3.6461668014526367,479
3.662174940109253,518
3.678164005279541,260
3.6931755542755127,211
3.7092933654785156,267
3.725123882293701,490
3.7414276599884033,506
3.756744146347046,243
3.7727584838867188,208
3.7887580394744873,263
3.8047573566436768,500
3.8205840587615967,470
3.8356053829193115,214
3.852008104324341,205
3.86767315864563,267
3.8828043937683105,518
3.8977978229522705,458
3.913830041885376,213
3.9293999671936035,216
3.944624900817871,278
3.959871530532837,530
3.9758925437927246,448
3.9917707443237305,207
4.00779390335083,221
4.023297309875488,289
4.039294242858887,539
4.055294990539551,436
4.071366548538208,212
4.087368726730347,226
4.102740287780762,294
4.1178858280181885,538
4.133409023284912,411
4.14841103553772,199
4.164512395858765,224
4.179937124252319,304
4.195931911468506,542
4.212080478668213,401
4.226603746414185,198
4.242599010467529,228
4.257606029510498,321
4.273282289505005,544
4.288280963897705,393
4.30428409576416,203
4.3202879428863525,238
4.335648059844971,340
4.351649522781372,554
4.366896867752075,390
4.382903337478638,207
4.398904800415039,242
4.414912700653076,357
4.429637432098389,560
4.44459080696106,384
4.460588216781616,203
4.476547002792358,243
4.492589712142944,363
4.508645296096802,554
4.524656057357788,361
4.5402233600616455,200
4.556221961975098,239
4.5715789794921875,374
4.586411714553833,549
4.602173566818237,345
4.617597818374634,191
4.6329827308654785,236
4.648942708969116,379
4.663982152938843,539
4.679977178573608,332
4.6953935623168945,187
4.710732698440552,236
4.726637601852417,390
4.741635084152222,540
4.757633209228516,322
4.77283239364624,201
4.788344621658325,253
4.803393602371216,423
4.819401025772095,542
4.835043907165527,305
4.850191354751587,201
4.864910840988159,255
4.880950212478638,443
4.896906852722168,538
4.912993431091309,281
4.928812742233276,201
4.944006443023682,255
4.959045886993408,457
4.974004030227661,518
4.989198446273804,248
5.004375219345093,198
5.019643306732178,252
5.035287618637085,472
5.050571918487549,486
5.066546201705933,221
5.082050085067749,199
5.097983360290527,255
5.11299467086792,490
5.127623558044434,474
5.143622398376465,216
5.159571409225464,209
5.175620079040527,263
5.191575765609741,509
5.207236051559448,467
5.222555160522461,213
5.238075494766235,219
5.254104375839233,276
5.270054340362549,522
5.285425424575806,444
5.300843238830566,207
5.317837476730347,216
5.33283543586731,278
5.34807562828064,526
5.363252401351929,424
5.379215478897095,195
5.394734621047974,214
5.410727024078369,283
5.426411390304565,531
5.442584037780762,417
5.457745552062988,191
5.4729650020599365,213
5.488253116607666,286
5.503794193267822,530
5.519791841506958,401
5.535157918930054,198
5.551670789718628,238
5.56766939163208,322
5.582813739776611,551
5.599801778793335,407
5.615475416183472,208
5.631110668182373,244
5.6471710205078125,336
5.663025856018066,560
5.6813859939575195,400
5.6965391635894775,208
5.712895631790161,244
5.728138446807861,350
5.744150161743164,563
5.7601518630981445,380
5.776152610778809,201
5.792152643203735,244
5.808149814605713,360
5.824483633041382,550
5.840010404586792,352
5.855345249176025,194
5.870546102523804,239
5.886543035507202,366
5.90254282951355,536
5.918550729751587,332
5.934067487716675,194
5.950066089630127,244
5.965065002441406,391
5.981068134307861,541
5.996103525161743,329
6.01212215423584,199
6.02815580368042,254
6.044196844100952,422
6.060197591781616,548
6.076202869415283,324
6.092155933380127,204
6.108156681060791,261
6.123428106307983,434
6.139031171798706,545
6.154393672943115,303
6.170357942581177,208
6.186397314071655,263
6.201392889022827,456
6.21744441986084,526
6.232070446014404,273
6.248056411743164,201
6.2640180587768555,257
6.2791712284088135,469
6.295015335083008,510
6.310070514678955,248
6.325582265853882,208
6.341644048690796,259
6.357632637023926,482
6.372944355010986,489
6.3889853954315186,229
6.403982639312744,209
6.419991731643677,265
6.435607433319092,498
6.45113730430603,481
6.4670798778533936,230
6.482259511947632,222
6.498063802719116,276
6.513154983520508,518
6.528831958770752,466
6.544823408126831,219
6.560830354690552,225
6.576821565628052,279
6.5922019481658936,524
6.608139753341675,443
6.62423300743103,202
6.6402268409729,216
6.655447244644165,276
6.67147159576416,524
6.687456369400024,429
6.703449249267578,201
6.719498634338379,215
6.735126256942749,284
6.751075506210327,535
6.767078638076782,421
6.78307318687439,203
6.7981343269348145,232
6.8141279220581055,309
6.829751491546631,548
6.845751523971558,402
6.860758304595947,201
6.876715421676636,223
6.892159700393677,328
6.908164978027344,550
6.924270153045654,394
6.939819812774658,198
6.956110000610352,234
6.971112489700317,347
6.986496686935425,549
7.002539873123169,362
7.018533229827881,195
7.034403324127197,233
7.050399541854858,348
7.066391706466675,538
7.081826210021973,332
7.097353219985962,187
7.112927436828613,231
7.128453254699707,363
7.143595457077026,533
7.159451961517334,322
7.174640417098999,189
7.1906211376190186,237
7.206625461578369,379
7.222733974456787,536
7.238341808319092,326
7.2540123462677,198
7.270139932632446,253
7.28609299659729,416
7.3020923137664795,548
7.317183971405029,304
7.332808971405029,206
7.348755598068237,258
7.364191293716431,434
7.380191087722778,543
7.395977258682251,287
7.411979675292969,206
7.428492784500122,260
7.443501710891724,451
7.45888352394104,525
7.4740588665008545,254
7.490030527114868,198
7.50603175163269,253
7.521400451660156,461
7.536533832550049,503
7.55247950553894,233
7.568021297454834,196
7.583709716796875,254
7.599703550338745,473
7.615717887878418,499
7.631063938140869,234
7.646055698394775,204
7.6621482372283936,260
7.678148508071899,488
7.694146156311035,489
7.709376096725464,226
7.724752902984619,217
7.740239143371582,277
7.755423069000244,515
7.77065110206604,473
7.785847902297974,226
7.801039934158325,229
7.8170530796051025,278
7.832568883895874,522
7.847833633422852,446
7.863873481750488,199
7.8798723220825195,214
7.8958752155303955,279
7.9109132289886475,529
7.926204442977905,419
7.94179630279541,199
7.9567930698394775,223
7.9717936515808105,296
7.986828804016113,535
8.001830577850342,413
8.017289876937866,203
8.032903909683228,226
8.048240423202515,307
8.063240051269531,548
8.07932734489441,400
8.095292329788208,205
8.110576391220093,237
8.125820875167847,328
8.14186978340149,559
8.156864404678345,395
8.171887636184692,213
8.187885284423828,248
8.20288348197937,341
8.218465328216553,559
8.233757972717285,381
8.249807357788086,201
8.265793800354004,239
8.280796527862549,346
8.295804023742676,551
8.311036109924316,361
8.327083826065063,196
8.34279751777649,238
8.358294486999512,365
8.374357461929321,546
8.3903169631958,339
8.406422853469849,195
8.422379493713379,235
8.438125610351562,383
8.453097343444824,549
8.469004154205322,332
8.485007047653198,203
8.501105308532715,253
8.51626992225647,404
8.531748056411743,554
8.5477774143219,316
8.5637686252594,210
8.579748392105103,260
8.595723628997803,424
8.610746383666992,550
8.626862049102783,309
8.6425302028656,204
8.658548593521118,258
8.674540519714355,431
8.68954610824585,536
8.70552372932434,286
8.720669031143188,210
8.736024856567383,258
8.751035928726196,445
8.766334056854248,517
8.78234052658081,254
8.797441959381104,200
8.813435316085815,255
8.829564809799194,462
8.84508490562439,509
8.861211776733398,245
8.877086877822876,208
8.893121480941772,264
8.909411430358887,484
8.92504096031189,499
8.940892934799194,237
8.956926107406616,216
8.972901344299316,263
8.988892793655396,486
9.003899335861206,471
9.01984691619873,214
9.035011768341064,204
9.050254344940186,262
9.066326141357422,501
9.081776857376099,458
9.096914052963257,214
9.11289119720459,223
9.128900051116943,283
9.144616603851318,536
9.159621953964233,442
9.17563533782959,211
9.191611528396606,221
9.207597017288208,287
9.222903728485107,529
9.238451719284058,425
9.253452062606812,206
9.269558668136597,229
9.284811735153198,294
9.299940586090088,533
9.315942764282227,419
9.331932067871094,203
9.346705675125122,229
9.361581325531006,302
9.377144575119019,539
9.393135070800781,400
9.409114599227905,197
9.425227403640747,233
9.440751314163208,322
9.456203937530518,548
9.472244024276733,381
9.488240480422974,201
9.50413465499878,241
9.519673347473145,344
9.53537130355835,547
9.550427675247192,363
9.56599497795105,198
9.580979108810425,239
9.596163749694824,352
9.612183332443237,550
9.628173351287842,367
9.643745183944702,207
9.659741878509521,248
9.675745487213135,377
9.691741466522217,549
9.707731485366821,340
9.722750663757324,197
9.738297700881958,249
9.753296375274658,387
9.76827883720398,557
9.784277200698853,341
9.800293922424316,208
9.816279172897339,259
9.832331418991089,411
9.847465991973877,544
9.863516807556152,317
9.879517555236816,209
9.89551830291748,254
9.911024332046509,418
9.927031755447388,537
9.942586421966553,297
9.957972288131714,203
9.973963022232056,255
9.989988565444946,431
10.005862951278687,528
10.021019697189331,273
10.036945343017578,205
10.05232048034668,258
10.068414211273193,453
10.084412336349487,520
10.099427461624146,265
10.114580869674683,218
10.129837274551392,272
10.145347595214844,484
10.160481214523315,511
10.176595687866211,250
10.192700386047363,217
10.207818984985352,277
10.223973035812378,497
10.239549398422241,493
10.254576683044434,240
10.270553350448608,220
10.286567449569702,275
10.30156683921814,508
10.316563129425049,470
10.331914901733398,225
10.347833156585693,220
10.363358736038208,274
10.379249572753906,513
10.395235061645508,457
10.410232543945312,211
10.426275491714478,215
10.441823959350586,276
10.457257986068726,518
10.473260641098022,430
10.488724946975708,205
10.503713846206665,220
10.518991708755493,285
10.534187078475952,535
10.550209999084473,434
10.56619381904602,210
10.58219575881958,229
10.598193883895874,303
10.614197015762329,544
10.630176782608032,418
10.645320415496826,204
10.660335540771484,233
10.676334142684937,315
10.691334962844849,550
10.706324338912964,400
10.721343040466309,198
10.736511707305908,234
10.75152850151062,332
10.767528295516968,544
10.78351354598999,377
10.79885482788086,188
10.814996242523193,233
10.830127716064453,347
10.845621347427368,541
10.860727548599243,353
10.876725673675537,192
10.892636060714722,237
10.907633781433105,360
10.92366099357605,538
10.939475059509277,352
10.95548701286316,193
10.970782995223999,239
10.98678731918335,371
11.002782583236694,541
11.018782377243042,345
11.034082412719727,202
11.049685955047607,247
11.065688848495483,393
11.081026792526245,543
11.096542119979858,329
11.112596988677979,200
11.128552675247192,258
11.144070625305176,417
11.160109996795654,542
11.175436735153198,318
11.190622329711914,204
11.206562042236328,256
11.222989320755005,420
11.238861560821533,531
11.254294157028198,300
11.269355058670044,198
11.285313606262207,258
11.300357580184937,441
11.316309690475464,529
11.33176326751709,277
11.347359657287598,201
11.363372802734375,255
11.379361629486084,455
11.395366907119751,515
11.411361694335938,266
11.427367448806763,206
11.442893028259277,264
11.458886623382568,479
11.47492527961731,500
11.490371465682983,241
11.505370855331421,203
11.520368814468384,259
11.535887241363525,482
11.551897287368774,484
11.567905187606812,233
11.583897352218628,215
11.599899530410767,273
11.615067958831787,509
11.630944728851318,475
11.646545648574829,221
11.66286039352417,212
11.677862882614136,270
11.693263530731201,508
11.70924973487854,450
11.725278377532959,210
11.7411367893219,215
11.756145477294922,280
11.772129535675049,524
11.78814697265625,432
11.803131341934204,209
11.819133043289185,230
11.835668325424194,296
11.85168194770813,539
11.86768388748169,420
11.882966756820679,208
11.897966861724854,237
11.913251638412476,312
11.929250001907349,547
11.945337295532227,406
11.961337089538574,210
11.977338075637817,239
11.99333667755127,324
12.009335994720459,544
12.024363040924072,383
12.039892673492432,199
12.055894136428833,237
12.07190465927124,335
12.087893009185791,539
12.103891611099243,364
12.120055437088013,190
12.135106325149536,233
12.151235103607178,356
12.167222261428833,536
12.183334827423096,350
12.199244976043701,196
12.21522831916809,243
12.231245517730713,375
12.24712324142456,543
12.26213812828064,342
12.27825665473938,201
12.294189691543579,253
12.310131549835205,398
12.3253014087677,549
12.341162204742432,340
12.357168197631836,200
12.373164176940918,252
12.389159917831421,405
12.405152559280396,544
12.420161724090576,328
12.43667721748352,205
12.452023029327393,255
12.468010902404785,418
12.484009504318237,540
12.499024868011475,308
12.514021873474121,203
12.5297269821167,249
12.545284032821655,430
12.560266971588135,522
12.575477361679077,280
12.591347217559814,203
12.607458591461182,253
12.623483419418335,465
12.638874769210815,524
12.654585599899292,260
12.669602155685425,213
12.685586214065552,268
12.70060133934021,474
12.716698408126831,514
12.73270583152771,245
12.748225212097168,215
12.76353144645691,272
12.779561758041382,486
12.794991731643677,498
12.811094999313354,234
12.82711672782898,218
12.842630386352539,270
12.858669996261597,501
12.87475323677063,474
12.890727996826172,215
12.906673669815063,217
12.922676086425781,270
12.938288927078247,508
12.954427242279053,454
12.96996021270752,213
12.986018657684326,217
13.002065896987915,276
13.018056392669678,522
13.033963203430176,436
13.049625873565674,203
13.065754413604736,219
13.080737590789795,289
13.096746921539307,535
13.11162281036377,427
13.12718653678894,206
13.143172264099121,235
13.159226894378662,300
13.174788475036621,545
13.19017744064331,417
13.206270694732666,205
13.222269535064697,230
13.237311124801636,310
13.25288462638855,542
13.268350601196289,397
13.284352540969849,192
13.299739599227905,225
13.315799236297607,321
13.330986738204956,536
13.346550226211548,373
13.361985683441162,184
13.37792706489563,223
13.393908023834229,333
13.40990948677063,540
13.424980401992798,363
13.440585136413574,193
13.455574750900269,238
13.471549034118652,367
13.487526893615723,548
13.503056764602661,356
13.518088579177856,201
13.533259868621826,250
13.54885745048523,386
13.564857006072998,553
13.58016300201416,350
13.59539794921875,203
13.61089301109314,249
13.626420974731445,396
13.641714096069336,543
13.657671451568604,326
13.673673868179321,202
13.689716100692749,253
13.704893589019775,416
13.720120429992676,532
13.735302448272705,299
13.75035548210144,195
13.765399694442749,250
13.781392812728882,428
13.797359466552734,524
13.81273603439331,278
13.828413486480713,199
13.8439781665802,250
13.859947681427002,446
13.87590742111206,509
13.891181945800781,251
13.907264947891235,196
13.923227548599243,252
13.939289808273315,456
13.954886198043823,499
13.97088885307312,250
13.986400127410889,209
14.002397060394287,265
14.018456935882568,493
14.034607648849487,494
14.051239013671875,236
14.065239191055298,212
14.080397844314575,272
14.096398115158081,510
14.112385511398315,480
14.127493619918823,226
14.143255472183228,215
14.158383131027222,273
14.17426347732544,512
14.190359830856323,458
14.206358671188354,216
14.222363948822021,222
14.238497018814087,283
14.254207372665405,524
14.270201444625854,442
14.285101175308228,208
14.301228523254395,223
14.317152976989746,289
14.332289218902588,535
14.348072052001953,426
14.364070892333984,210
14.380069017410278,234
14.395570993423462,308
14.41166377067566,545
14.427202701568604,412
14.442991018295288,203
14.458059787750244,229
14.47406005859375,320
14.490060567855835,548
14.506048679351807,398
14.521183252334595,197
14.537268161773682,232
14.552971363067627,324
14.568942546844482,543
14.584987163543701,374
14.600083827972412,193
14.616042613983154,234
14.632174015045166,346
14.648097038269043,547
14.664095878601074,365
14.680109977722168,195
14.695314168930054,241
14.71117615699768,365
14.727196216583252,543
14.74367618560791,344
14.759694337844849,192
14.775051355361938,241
14.791112661361694,379
14.807052612304688,542
14.82313323020935,328
14.838722705841064,197
14.854452848434448,248
14.870490550994873,393
14.886345624923706,542
14.901347875595093,328
14.916932344436646,203
14.933027744293213,253
14.948959112167358,404
14.964844226837158,537
14.980219841003418,307
14.99632978439331,203
15.012320518493652,259
15.028448104858398,420
15.04454755783081,536
15.059673547744751,297
15.075510263442993,203
15.091611385345459,257
15.10752558708191,436
15.123507976531982,522
15.139513492584229,257
15.155011653900146,213
15.171025514602661,265
15.187012195587158,469
15.202388286590576,511
15.21739149093628,240
15.23251748085022,212
15.248237371444702,271
15.264135837554932,488
15.280276536941528,498
15.296133756637573,244
15.312150716781616,215
15.328147888183594,267
15.343431234359741,496
15.359477758407593,476
15.375540494918823,228
15.39099669456482,219
15.406991004943848,274
15.423011541366577,516
15.439014673233032,464
15.454557657241821,221
15.470542192459106,221
15.486554384231567,276
15.502554178237915,524
15.518075704574585,444
15.53410816192627,211
15.549644708633423,223
15.565659284591675,283
15.580631971359253,527
15.595645904541016,433
15.611645936965942,203
15.62763500213623,225
15.642945766448975,290
15.658112525939941,533
15.674128770828247,411
15.690124273300171,203
15.706109285354614,230
15.722123146057129,308
15.738154172897339,541
15.753399133682251,399
15.76872205734253,198
15.784738779067993,230
15.800751686096191,315
15.816719770431519,544
15.832753896713257,388
15.848331689834595,198
15.864331483840942,232
15.880337476730347,324
15.896331787109375,545
15.912120580673218,378
15.928117513656616,195
15.944662809371948,235
15.959808826446533,341
15.974796295166016,550
15.990697622299194,360
16.006793975830078,196
16.022122144699097,240
16.037277936935425,356
16.05290460586548,543
16.068910121917725,347
16.085002183914185,198
16.10093331336975,245
16.116912841796875,371
16.13292908668518,548
16.148836374282837,345
16.164368152618408,204
16.180386781692505,250
16.196372985839844,385
16.21236252784729,545
16.227781295776367,329
16.243326902389526,199
16.258954286575317,247
16.27494239807129,401
16.290849685668945,537
16.30696392059326,305
16.322949409484863,199
16.339067697525024,257
16.35454034805298,427
16.370525598526,537
16.3866548538208,287
16.40202283859253,201
16.418100118637085,258
16.434198141098022,441
16.44942307472229,531
16.465123176574707,265
16.480319261550903,200
16.49641704559326,253
16.51241707801819,448
16.527886867523193,501
16.54409646987915,240
16.55959916114807,201
16.575515270233154,261
16.59188723564148,479
16.607120990753174,505
16.623124599456787,239
16.638556003570557,211
16.654099225997925,266
16.67012119293213,494
16.686102628707886,488
16.702097415924072,231
16.718106508255005,223
16.7333664894104,276
16.749101638793945,514
16.764999866485596,471
16.78013014793396,221
16.795822381973267,221
16.811808824539185,277
16.8278169631958,520
16.843085050582886,456
16.859063148498535,216
16.87406325340271,223
16.890188932418823,275
16.90618586540222,523
16.922168016433716,441
16.93830132484436,201
16.95436716079712,215
16.970386028289795,278
16.986392498016357,526
17.00233030319214,418
17.018272638320923,200
17.034374237060547,230
17.050262689590454,302
17.06624460220337,544
17.08141541481018,408
17.097431659698486,202
17.113147258758545,238
17.128955364227295,323
17.144981861114502,550
17.160537004470825,378
17.176548719406128,202
17.192543268203735,238
17.20853590965271,339
17.22452712059021,547
17.23954725265503,373
17.255430459976196,194
17.271515130996704,234
17.287426710128784,348
17.303415060043335,545
17.31872844696045,353
17.334742546081543,190
17.350250959396362,234
17.365605115890503,354
17.380619287490845,541
17.396621465682983,337
17.412611484527588,191
17.428606748580933,240
17.444634914398193,377
17.460188627243042,542
17.476176738739014,329
17.4921772480011,198
17.507195234298706,249
17.523297548294067,398
17.539182662963867,544
17.554327249526978,324
17.570326328277588,203
17.58632779121399,250
17.602328777313232,400
17.618326663970947,536
17.633337259292603,299
17.64863395690918,199
17.664737224578857,250
17.68064045906067,421
17.696648836135864,528
17.712627172470093,283
17.72864317893982,193
17.74465298652649,247
17.76008677482605,425
17.776071786880493,519
17.792075395584106,273
17.808075428009033,194
17.823086738586426,252
17.838253498077393,437
17.853715419769287,518
17.868977546691895,263
17.884974718093872,195
17.90097188949585,253
17.91697406768799,454
17.93300747871399,521
17.948554277420044,267
17.964550256729126,199
17.979743719100952,253
17.99574899673462,461
18.011231899261475,505
18.02724838256836,253
18.04325222969055,208
18.058796167373657,269
18.074787616729736,484
18.090806245803833,492
18.10679793357849,230
18.122790813446045,201
18.138899564743042,255
18.154111862182617,490
18.170111417770386,473
18.18609619140625,222
18.202099561691284,211
18.217664003372192,263
18.23369026184082,494
18.24847435951233,472
18.26421070098877,224
18.28020715713501,216
18.296193838119507,274
18.312193393707275,513
18.327207565307617,462
18.34321904182434,214
18.358768224716187,220
18.37520456314087,283
18.389612197875977,528
18.40570855140686,445
18.420966386795044,211
18.436309576034546,228
18.452407836914062,291
18.46840810775757,543
18.484407901763916,428
18.50040555000305,209
18.51568365097046,230
18.531697988510132,294
18.54780387878418,536
18.563314199447632,404
18.579312801361084,200
18.595314741134644,231
18.60999321937561,313
18.626073837280273,550
18.642186880111694,403
18.657917022705078,200
18.67390012741089,231
18.689948558807373,323
18.705817461013794,547
18.72186541557312,387
18.73699188232422,202
18.752941370010376,238
18.767919063568115,346
18.783945083618164,552
18.799930810928345,382
18.81593084335327,201
18.831920862197876,243
18.84804630279541,361
18.863593101501465,553
18.879469633102417,363
18.895582675933838,200
18.911468982696533,241
18.926832914352417,368
18.94291377067566,547
18.958646774291992,343
18.973915815353394,202
18.98991346359253,249
19.005486249923706,394
19.02152132987976,546
19.036976099014282,328
19.05249333381653,200
19.06849479675293,249
19.084539890289307,398
19.10039210319519,536
19.116048097610474,304
19.13204574584961,188
19.147894382476807,242
19.16332507133484,412
19.17909574508667,522
19.195048570632935,278
19.210691452026367,197
19.2266526222229,258
19.24226975440979,445
19.257879495620728,522
19.273921251296997,263
19.28896474838257,203
19.304924726486206,258
19.320071935653687,472
19.335240602493286,512
19.35109305381775,254
19.365996599197388,217
19.38199520111084,270
19.39736795425415,485
19.413091897964478,498
19.429072618484497,242
19.44508957862854,216
19.46041989326477,269
19.476403951644897,492
19.492406368255615,484
19.50750160217285,224
19.523534059524536,208
19.539409399032593,264
19.55422306060791,492
19.569536209106445,473
19.584958791732788,222
19.599867343902588,218
19.61585521697998,273
19.63185405731201,512
19.646884202957153,466
19.66240644454956,222
19.67840838432312,227
19.694218635559082,282
19.7102210521698,532
19.72623562812805,450
19.741361618041992,214
19.75657320022583,230
19.771703958511353,291
19.787702798843384,535
19.803688764572144,426
19.818686723709106,206
19.8347008228302,228
19.85069179534912,298
19.866259813308716,542
19.88224220275879,414
19.897258758544922,200
19.91325855255127,227
19.929244995117188,305
19.94528555870056,540
19.960856199264526,401
19.97682237625122,200
19.991955995559692,233
20.006821870803833,316
20.022929668426514,553
20.038272619247437,406
20.053837060928345,216
20.069241523742676,248
20.08505868911743,334
20.100221395492554,552
20.11621880531311,388
20.131229877471924,205
20.147266626358032,239
20.163076877593994,338
20.17909288406372,543
20.195077657699585,372
20.211059093475342,198
20.22705912590027,235
20.243088483810425,351
20.258665084838867,544
20.273632526397705,361
20.289130210876465,195
20.305127382278442,242
20.320240259170532,371
20.3354754447937,540
20.35103416442871,344
20.36604928970337,198
20.381070613861084,250
20.39606761932373,390
20.411557912826538,543
20.42696785926819,323
20.44200587272644,207
20.4581036567688,258
20.474175214767456,412
20.489673376083374,549
20.50489616394043,318
20.520211935043335,212
20.535337209701538,260
20.55106830596924,423
20.567100524902344,536
20.583101987838745,299
20.5991051197052,206
20.61508274078369,251
20.63108253479004,426
20.645979642868042,527
20.661540031433105,276
20.677547454833984,197
20.69354486465454,249
20.709519624710083,444
20.72563123703003,522
20.740997314453125,267
20.75656223297119,201
20.77257251739502,256
20.788570880889893,459
20.80378532409668,513
20.819794416427612,247
20.835787296295166,210
20.851815700531006,266
20.867116928100586,484
20.883095264434814,510
20.89911937713623,240
20.915098428726196,216
20.93118977546692,269
20.946322679519653,492
20.9619083404541,485
20.977891206741333,229
20.993895530700684,215
21.009071826934814,271
21.02507472038269,505
21.04111337661743,473
21.056989192962646,218
21.073014736175537,209
21.089357614517212,259
21.105398654937744,505
21.121389627456665,465
21.137399196624756,215
21.152955055236816,210
21.169044017791748,269
21.184631824493408,512
21.20064401626587,456
21.21665668487549,212
21.23265027999878,218
21.247666358947754,275
21.263237953186035,522
21.279231786727905,445
21.29523992538452,209
21.31075143814087,222
21.326130151748657,284
21.342116355895996,528
21.35791850090027,431
21.37390971183777,208
21.389886140823364,225
21.405383348464966,294
21.421834707260132,539
21.43690824508667,420
21.452295064926147,204
21.467654943466187,228
21.48313617706299,299
21.49830913543701,535
21.513965606689453,392
21.52999496459961,187
21.546025276184082,221
21.561563968658447,320
21.576945543289185,541
21.592952966690063,377
21.608404636383057,193
21.62440514564514,232
