Time(s),Filtered_Voltage
0.0059728622436523,-0.03177949325535405
0.0208590030670166,-0.11269919886935373
0.0363855361938476,-0.15394513620824526
0.0523693561553955,-0.14722641361467187
0.0683867931365966,-0.11867124504432791
0.0843915939331054,-0.10109266950610078
0.1003973484039306,-0.1047091125034083
0.115908145904541,-0.11511213755718126
0.1319208145141601,-0.1162460022115961
0.1472933292388916,-0.10913234735653543
0.163309097290039,-0.1058636565700243
0.1793065071105957,-0.11078404521109532
0.1953074932098388,-0.11508967996177216
0.2113158702850341,-0.11044844626460323
0.2268319129943847,-0.10117139654943727
0.2428185939788818,-0.09797638431779257
0.2580885887145996,-0.10283838384425321
0.2740890979766845,-0.10643961159084908
0.2900910377502441,-0.10144248869406042
0.3061237335205078,-0.09269422855110838
0.3216779232025146,-0.09026961681813454
0.3376686573028564,-0.09544978224565169
0.3538544178009033,-0.09921536903094824
0.3697094917297363,-0.09491745772841724
0.385714054107666,-0.08718517551793009
0.4017372131347656,-0.08502211769590583
0.4176926612854004,-0.08931660010810662
0.4336917400360107,-0.09218158014813646
0.4490134716033935,-0.08835396814563946
0.4638962745666504,-0.08223639131063408
0.4798862934112549,-0.08108528755819411
0.495873212814331,-0.08460369955396993
0.5119075775146484,-0.08572398802170328
0.5274431705474854,-0.08101520054455186
0.5434379577636719,-0.07564144365188252
0.5594468116760254,-0.07595025777561085
0.5741696357727051,-0.0804198483075461
0.5892963409423828,-0.08178362660982413
0.6053223609924316,-0.07716980517126684
0.6211962699890137,-0.07192123259967989
0.6366472244262695,-0.07190189948517915
0.6520423889160156,-0.07528025441226727
0.6681509017944336,-0.07526226159346898
0.6841700077056885,-0.06970048439697367
0.700153112411499,-0.06400127676276479
0.7156832218170166,-0.06347387745284826
0.7321093082427979,-0.06615198722849726
0.747122049331665,-0.06609628934392353
0.7625634670257568,-0.06208254136888482
0.7785630226135254,-0.0591325572432192
0.7935779094696045,-0.06094069706982075
0.8095855712890625,-0.06438349806358959
0.8252475261688232,-0.06409070526562738
0.8408243656158447,-0.060316132078647826
0.8559401035308838,-0.05851982906406858
0.8718295097351074,-0.06118122033433517
0.8878974914550781,-0.0638330662614106
0.903998851776123,-0.061374386211456536
0.9195895195007324,-0.055764640074407595
0.9354612827301024,-0.05381761297658538
0.9510455131530762,-0.05773648859435957
0.967045783996582,-0.06158100371243938
0.9830477237701416,-0.058871172851993045
0.9990320205688475,-0.05106391243006646
1.0150806903839111,-0.04541801910120795
1.0303704738616943,-0.045457674607345705
1.045384168624878,-0.04720994817498922
1.0613808631896973,-0.04587336082231566
1.0767652988433838,-0.04293603704646618
1.092759132385254,-0.043622799371908216
1.1077628135681152,-0.04865054069171247
1.1232786178588867,-0.05237013183030231
1.1392772197723389,-0.050133059184211515
1.1542749404907229,-0.04451557092491129
1.1697463989257812,-0.04164547554787974
1.1847240924835205,-0.042871924540161165
1.2007405757904053,-0.043501781541664536
1.2163355350494385,-0.04020230791234511
1.2323400974273682,-0.036361046294987084
1.2483456134796145,-0.03762343326931941
1.2643606662750244,-0.04382505859450021
1.2803425788879397,-0.04875101112059355
1.296342849731445,-0.04815836531567497
1.3123528957366943,-0.04490284656959169
1.3280539512634275,-0.04422953947473633
1.344048261642456,-0.046195046156941075
1.3594143390655518,-0.04601288406133641
1.3754262924194336,-0.04156842987728869
1.3914122581481934,-0.03702741638319927
1.4074151515960691,-0.037104134114829705
1.422562837600708,-0.04009403829267285
1.4385511875152588,-0.039814677178901026
1.4545533657073977,-0.03403520146795973
1.470563888549805,-0.027642457016124566
1.4865684509277344,-0.02608134699518838
1.5025978088378906,-0.028236622507339566
1.5187058448791504,-0.02856433907411799
1.5347068309783936,-0.025134528137542335
1.5507051944732666,-0.022078129455180333
1.5667057037353516,-0.023170191423549823
1.58270525932312,-0.025992579965394114
1.598705768585205,-0.025218184827523346
1.6147310733795166,-0.020396531056890328
1.6302878856658936,-0.017024299778040177
1.646270513534546,-0.019127480778810685
1.6615025997161863,-0.02366469049731624
1.677588701248169,-0.024621661918442672
1.6936440467834473,-0.02113848909299192
1.709749460220337,-0.018446873036692204
1.725350856781006,-0.02048721841849928
1.7412195205688477,-0.024572527231645647
1.7572190761566162,-0.025366535069226828
1.7732136249542236,-0.022300866500592806
1.7882297039031982,-0.019919819947768952
1.8042571544647217,-0.020889310154738175
1.8194608688354488,-0.02189321923373289
1.835395336151123,-0.01848236207647972
1.8514301776885984,-0.01202018444942216
1.8674261569976809,-0.008577945512762402
1.8831186294555664,-0.010851553071978536
1.8984498977661133,-0.014221313939923557
1.9144537448883057,-0.012661062726815303
1.929971694946289,-0.0066216522944890005
1.9459702968597408,-0.0021876008976595028
1.9620153903961184,-0.002790713521374664
1.978015661239624,-0.004949814049856746
1.9940097332000728,-0.00373815125219399
2.010059118270874,-4.765393018762911e-05
2.025530338287353,0.0006873698609235687
2.041581630706787,-0.0035224560460073075
2.057578563690185,-0.007947016906649187
2.0735864639282227,-0.007398110605510532
2.089578866958618,-0.0032927536724809687
2.1051478385925293,-0.001561008557549226
2.1207692623138428,-0.004393750199290843
2.1367688179016118,-0.007496166874620806
2.152796745300293,-0.006537971221272248
2.168769598007202,-0.003379298575315243
2.1847736835479736,-0.0031759207865582357
2.1997768878936768,-0.0067040402498699855
2.215186834335327,-0.0091053311155316
2.230755567550659,-0.006928928422706416
2.246793031692505,-0.0032785412233153344
2.26275372505188,-0.0034455134789203546
2.278756618499756,-0.0070643518043548405
2.294769763946533,-0.008084429537460141
2.310812473297119,-0.0029962967682779246
2.326021432876587,0.004027967945740779
2.341550827026367,0.006393496574707467
2.357621908187866,0.003660804294588132
2.373573541641236,0.001697034247669349
2.3895797729492188,0.004330625945932225
2.4048101902008057,0.008199036086921418
2.420567035675049,0.00785725820837941
2.435563325881958,0.0037293956051640655
2.4507741928100586,0.0015502285024800843
2.466779947280884,0.0040974712157732735
2.4827375411987305,0.007036473569515308
2.4987363815307617,0.00495216431785642
2.513751745223999,-0.0008222519746218914
2.529549598693848,-0.0037336135063878893
2.544552087783813,-0.0010112601314033994
2.560549259185791,0.00237571127780716
2.5765533447265625,0.0004982770361724839
2.591930866241455,-0.005243774188037918
2.607938289642334,-0.007762960956316147
2.6238226890563965,-0.003649078289562015
2.639301300048828,0.00252265887511834
2.6553380489349365,0.004629814842167449
2.6712806224823,0.003069678882525133
2.6864044666290283,0.0033674226514887077
2.7019431591033936,0.00768202124858918
2.71716833114624,0.011453118783609505
2.732740640640259,0.009936004349997517
2.748779058456421,0.0052459340444111595
2.7634847164154053,0.003800479057741898
2.7795212268829346,0.00768239968706973
2.7952418327331543,0.012040199439217025
2.8112542629241943,0.012058314557676694
2.8263068199157715,0.009552147272602483
2.84136176109314,0.009943647478290771
2.856787204742432,0.014084005341683673
2.8728902339935303,0.01662040853797918
2.888413190841675,0.013291767379359165
2.904419183731079,0.006956194093223164
2.919935464859009,0.003938117797892587
2.93593430519104,0.005801986541726342
2.95093321800232,0.007885141351569307
2.9669339656829834,0.006273356391133633
2.98294448852539,0.0031684287002248608
2.998394727706909,0.003238445959661429
3.0137252807617188,0.006521130348718067
3.029336929321289,0.00825458135492652
3.045332908630371,0.005969635962389094
3.0613696575164795,0.0036230729795290358
3.077336311340332,0.006487165033811984
3.093333005905152,0.01360566770315998
3.108870267868042,0.018461504981046803
3.124583005905152,0.01732444929522083
3.140023708343506,0.013939848297721828
3.155989170074463,0.014095945293393081
3.171984434127808,0.01765986015702259
3.1879823207855225,0.019188336450783626
3.203965663909912,0.016106790955209907
3.219484329223633,0.012742921299299199
3.2354936599731445,0.014355109871375992
3.251164674758911,0.01950487919768673
3.2671303749084477,0.021647024005705166
3.283163785934448,0.01800010913693041
3.2991271018981934,0.01347184953428141
3.314739942550659,0.014088219651207948
3.33030366897583,0.018867286166332153
3.3463006019592285,0.021270036461356362
3.362358570098877,0.01815857336595346
3.3783392906188965,0.013873664649823186
3.393903970718384,0.013922467147272454
3.409867763519287,0.017272797475665652
3.425588369369507,0.018100164414288883
3.441587209701538,0.014410697111862575
3.4575865268707275,0.011184500178643695
3.473296880722046,0.013450071100843924
3.490194797515869,0.0190740136734632
3.5044989585876465,0.021560376105885497
3.519774436950684,0.018969043077167756
3.53511118888855,0.016357436823671398
3.551066637039185,0.018386499071292348
3.566471099853516,0.02273451230228225
3.5824573040008545,0.02368775912617678
3.5985569953918457,0.020594644470848758
3.61383843421936,0.01888522264994935
3.630153179168701,0.02210412082300926
3.6461668014526367,0.0264447499845504
3.662174940109253,0.02585064367045877
3.678164005279541,0.020649185321659394
3.6931755542755127,0.017420950426978714
3.709293365478516,0.02003128427742911
3.725123882293701,0.02426540989427481
3.7414276599884033,0.023568551909483957
3.756744146347046,0.01786751877460263
3.772758483886719,0.013215837783395825
3.7887580394744873,0.013064883138073038
3.8047573566436768,0.013772598718617308
3.8205840587615967,0.010674141028662947
3.835605382919312,0.0056871595375451375
3.852008104324341,0.005126503778853835
3.86767315864563,0.010576083031389781
3.882804393768311,0.01594973635101349
3.8977978229522714,0.015349059842275345
3.913830041885376,0.010965530106798703
3.929399967193604,0.00992842406991385
3.944624900817871,0.01436638901301624
3.959871530532837,0.01848306506942511
3.9758925437927246,0.01672468708632941
3.9917707443237305,0.011678397492924375
4.00779390335083,0.010695048172757586
4.023297309875488,0.015867045060206433
4.039294242858887,0.021132304386953384
4.055294990539551,0.020349467258020962
4.071366548538208,0.015172273053629741
4.087368726730347,0.012167051508344358
4.102740287780762,0.013641597574344196
4.1178858280181885,0.015047066019412652
4.133409023284912,0.012198346459182012
4.14841103553772,0.007729949141749513
4.164512395858765,0.0075210776646964786
4.179937124252319,0.012196084464722744
4.195931911468506,0.015853669538720635
4.212080478668213,0.01401090136050947
4.226603746414185,0.009739802252015577
4.242599010467529,0.00942055955028157
4.257606029510498,0.014013850715574906
4.273282289505005,0.01795716054339587
4.288280963897705,0.017083239211325884
4.30428409576416,0.014396124380573744
4.3202879428863525,0.015644098767481948
4.335648059844971,0.020980053406569783
4.351649522781372,0.024507619633494168
4.366896867752075,0.02247896697278135
4.382903337478638,0.018708682841970595
4.398904800415039,0.019465741710819974
4.414912700653076,0.02473218440317575
4.429637432098389,0.027954784838954656
4.44459080696106,0.02480840763417246
4.460588216781616,0.01900513517791813
4.476547002792358,0.017192375114136065
4.492589712142944,0.020033458044989554
4.508645296096802,0.021752399021994592
4.524656057357788,0.018553930572117464
4.5402233600616455,0.013997614220233425
4.556221961975098,0.013802182766078032
4.571578979492188,0.017478432659953837
4.586411714553833,0.018706819782713553
4.602173566818237,0.01412285062658037
4.617597818374634,0.008264836956359536
4.632982730865479,0.007602079030216344
4.648942708969116,0.011734309303662758
4.663982152938843,0.013910299852886606
4.679977178573608,0.01023840557920145
4.695393562316895,0.005009564338146925
4.710732698440552,0.004934204260330085
4.726637601852417,0.010314206584751809
4.741635084152222,0.015142718721638054
4.757633209228516,0.015523655022325934
4.77283239364624,0.014404923392126096
4.788344621658325,0.016301343199346802
4.803393602371216,0.020109281342921538
4.819401025772095,0.020634543981246343
4.835043907165527,0.016579831561032623
4.850191354751587,0.013127073094244022
4.864910840988159,0.014924951184507408
4.880950212478638,0.019330968145257813
4.896906852722168,0.019787128901009473
4.912993431091309,0.014839300547532186
4.928812742233276,0.01007582217769732
4.944006443023682,0.010213279539060687
4.959045886993408,0.012600043697193627
4.974004030227661,0.01132888226285269
4.989198446273804,0.0058773073631957955
5.004375219345093,0.0017548861180605216
5.019643306732178,0.0023463586049314294
5.035287618637085,0.003983748780189484
5.050571918487549,0.0015466715402504077
5.066546201705933,-0.0035680007998267083
5.082050085067749,-0.004936992656730779
5.097983360290527,-0.00028430784410929475
5.11299467086792,0.0047648133681720585
5.127623558044434,0.004061970703728104
5.143622398376465,-0.0006275700404258918
5.159571409225464,-0.0019783410838512547
